name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2007bm,171.25957916666664,-9.798280555555555,0.00622,HST,kpc,18.821810055997467,0.016417077321297477,134.86667087123166,2.039276717545059,24.14657164913388
