name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
LSQ12cda,207.50966666666667,9.62975,0.137579,HST,kpc,26.301536576539107,0.6076206249897066,0.13729916233268633,0.07683800398434248,24.145706295534094
