name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2008ge,62.10282916666666,-47.896499999999996,0.003835,HST,kpc,16.68062534325142,0.0033562060310534047,967.4661973678509,2.990612150738425,24.144714843233128
