 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 24 1445 6 2 ZTF_g 980499252215 0 3.0512 111.627 4.96338 26.1982 2.26257e-05 0.0343236 -0.0876871 3.31856e-05 349 30. 0.082931 0.071843 20.2577 26.1982 3 2458734.9992593 1445120122 1 -49.3441954913597 38.5633557711939 -1.42336425334925 1.28530439272915 -83.3065842673001 57.3921269595975 -1.46130947480684 1.07349757914705 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 25 1445 6 2 ZTF_g 983478802215 0 2.0785 109.376 4.34466 26.1877 1.50425e-05 0.0284974 -0.0860332 2.10039e-05 370 30. 0.070585 0.061556 20.8444 26.1877 2 2458737.9788079 1445120122 1 -27.8117623020786 22.7223087839348 -1.36154140418547 2.15210459927031 -140.49869942153 42.5860502910355 -3.32139198819967 1.03588680416556 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 26 1445 6 2 ZTF_g 983479252215 0 1.9793 109.624 4.33571 26.1877 1.72062e-05 0.0305046 -0.0807059 2.41252e-05 370 30. 0.069289 0.063325 20.8576 26.1877 3 2458737.9792593 1445120122 1 -59.169916029266 21.8024485053298 -3.01891221495077 2.31722797796894 -251.58548889738 41.4063893609232 -6.11692870470571 1.03517446024057 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 27 1445 6 2 ZTF_r 991460742215 0 1.7218 551.778 15.224 26.171 1.79137e-05 0.030598 0.11853 2.46658e-05 367 30. 0.060682 0.062862 19.5177 26.171 2 2458745.9607407 1445120222 1 -58.3934757574268 62.1445153693257 -1.04524072402639 3.71538316321195 -335.836031420892 124.449913727501 -2.71673877697589 1.03218888600628 1.3537399370985 17.4229997634888 0.11599999666214 8.82299995422363 0.639999985694885 2458353.888935 2458774.774537 0
 28 1445 6 2 ZTF_r 991461202215 0 1.8798 546.161 15.172 26.1888 1.88374e-05 0.0315209 0.128902 2.59783e-05 367 30. 0.06666 0.061286 19.6325 26.1888 3 2458745.9612037 1445120222 1 120.35896665109 62.4868978856672 2.14261571803478 3.89700840065265 160.075531972587 117.180806726345 1.37525636145089 1.04410170833329 1.3537399370985 17.4229997634888 0.11599999666214 8.82299995422363 0.639999985694885 2458353.888935 2458774.774537 0
 29 1445 6 2 ZTF_g 992460342215 0 2.2848 110.126 10.4249 26.1798 2.75077e-05 0.0367313 -0.068521 4.42107e-05 323 30. 0.067858 0.068776 19.761 26.1798 2 2458746.9603472 1445120122 1 -52.8426189977937 48.4439011119531 -1.21338892375876 1.59866714564517 68.8388939524802 85.9864519069503 0.805970316566672 1.03741224436479 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 30 1445 6 2 ZTF_g 992460792215 0 2.2863 109.441 10.4277 26.1839 2.34415e-05 0.0331745 -0.0696112 3.93727e-05 314 30. 0.067549 0.064246 19.7593 26.1839 3 2458746.9607986 1445120122 1 18.3289591222192 47.417339454729 0.429987094795769 2.32704935868221 193.886813135745 84.0239457220186 2.32305981705789 1.03881181082822 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 31 1445 6 2 ZTF_r 994376532215 0 1.7345 540.417 8.3218 26.1709 1.31163e-05 0.026405 0.118214 1.81938e-05 367 30. 0.067032 0.05817 20.0925 26.1709 2 2458748.8765394 1445120222 1 -88.9657606687463 36.7357786557393 -2.69394328167259 7.22911115887006 -340.50786045538 72.5922291685995 -4.72228507669135 1.03173530139462 1.3537399370985 17.4229997634888 0.11599999666214 8.82299995422363 0.639999985694885 2458353.888935 2458774.774537 0
 32 1445 6 2 ZTF_r 994376992215 0 1.7111 542.362 8.34041 26.189 1.24841e-05 0.0256099 0.112855 1.72865e-05 367 30. 0.061409 0.060742 20.1144 26.189 3 2458748.8769907 1445120222 1 -26.9074526586745 39.3046304331588 -0.761524129430585 5.88198487647065 -27.4936011880797 77.8928274009485 -0.355344299308183 1.03112494413425 1.3537399370985 17.4229997634888 0.11599999666214 8.82299995422363 0.639999985694885 2458353.888935 2458774.774537 0
 33 1445 6 2 ZTF_g 995380562215 0 2.2664 106.628 6.38114 26.1762 2.26588e-05 0.0343936 -0.115097 3.20295e-05 358 30. 0.074022 0.064885 20.2843 26.1762 2 2458749.8805671 1445120122 1 6.2105129962391 32.2305757838105 0.214345421861338 1.37719676686562 108.343459569526 59.679746228491 1.82764113281679 1.02938199117483 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 34 1445 6 2 ZTF_g 995381012215 0 2.0532 106.788 6.37526 26.1488 1.74336e-05 0.0302964 -0.0867151 2.44577e-05 362 30. 0.068887 0.06431 20.39 26.1488 3 2458749.8810185 1445120122 1 -81.1037436164118 26.7669658167875 -3.37051727817429 2.15881872787649 -138.262123463045 51.8545360186276 -2.68430377565167 1.02991299936668 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 35 1445 6 2 ZTF_g 1004439492215 0 2.4418 107.167 4.98794 26.159 1.8745e-05 0.0318743 -0.0623076 2.66998e-05 364 30. 0.078324 0.068465 20.4466 26.159 2 2458758.9394907 1445120122 1 49.9084594950291 34.100522792898 1.62805071283376 2.97258287961993 260.198793312342 56.1664267548984 4.66384034538869 1.076338688253 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 36 1445 6 2 ZTF_g 1004439942215 0 2.6374 106.691 4.95268 26.1737 1.991e-05 0.03244 -0.0738352 2.87261e-05 354 30. 0.082635 0.068816 20.3949 26.1737 3 2458758.9399421 1445120122 1 0.147901414291512 35.2122429070311 0.00467232924799132 2.27677190798163 96.101510210482 57.3290616438329 1.68760409880787 1.06995644173925 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 37 1445 6 2 ZTF_g 1006413142215 0 2.0716 109.567 5.08765 26.1751 1.81191e-05 0.0310697 -0.0572432 2.53149e-05 363 30. 0.074021 0.060187 20.5675 26.1751 2 2458760.9131481 1445120122 1 -18.7148347886376 27.8904109460762 -0.746424499065381 3.42775061837021 -5.9035142408508 50.9945677502336 -0.116547212990032 1.04110273510258 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 38 1445 6 2 ZTF_g 1006413592215 0 2.1332 109.315 5.10158 26.1731 1.64153e-05 0.0296935 -0.056919 2.28637e-05 365 30. 0.070459 0.061785 20.5522 26.1731 3 2458760.9135995 1445120122 1 -51.2608001941982 31.3155985590319 -1.82087219964034 3.02891036788441 -7.95887616631743 56.3030738236549 -0.142309808524956 1.04622287200542 1.63398007613171 17.7740003585815 0.119999997317791 5.74300003051758 0.533999979496002 2458364.976759 2458749.881018 0
 39 1445 6 2 ZTF_r 1007394692215 0 1.9828 551.582 7.56176 26.1883 1.2629e-05 0.025998 0.122558 1.74999e-05 367 30. 0.06537 0.062181 20.2335 26.1883 2 2458761.8946991 1445120222 1 -78.4301225135062 36.808362368005 -2.37023386419802 7.74081743055039 -235.881321076125 66.9437181799299 -3.5473081239186 1.05574820404697 1.3537399370985 17.4229997634888 0.11599999666214 8.82299995422363 0.639999985694885 2458353.888935 2458774.774537 0
