 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 29 531 12 0 ZTF_g 489253794415 0 2.6615 87.838 4.52673 26.3227 7.5611e-06 0.0300922 -0.115653 1.4117e-05 665 30. 0.064528 0.052708 20.6027 26.3227 1 2458243.7537963 531120144 1 14.4741531490745 28.0236094243648 0.574544793169316 2.25787948571363 -31.402063956204 46.3345924750002 -0.682288479837629 1.05850412003434 0.853658284539415 18.614999961853 0.0860000029206276 4.00899982452393 0.569000005722046 2458204.921053 2458334.676528 0
 30 531 12 0 ZTF_r 489295724415 0 2.379 196.977 6.80248 26.2836 4.4263e-06 0.0230398 0.106629 8.26118e-06 667 30. 0.057602 0.054486 20.2389 26.275 1 2458243.7957292 531120244 1 74.3753659956681 41.6020261152387 1.98870073696263 1.55609623413376 78.5889779294154 68.5933987440217 1.15343867873693 1.07322905031321 1.40181889591131 17.9329999923706 0.131999999284744 8.97500038146973 0.591000020503998 2458186.939896 2458226.876562 0
 31 531 12 0 ZTF_r 492253274415 0 2.5929 195.12 6.09557 26.2806 7.6817e-06 0.0303888 0.119868 1.43148e-05 667 30. 0.072902 0.079963 20.2389 26.2806 1 2458246.7532755 531120244 1 491.67475277307 59.1844798874942 9.24112561751225 7.78110958902434 995.03037900835 85.8877191979425 11.6632735764154 1.17318008451475 1.40181889591131 17.9329999923706 0.131999999284744 8.97500038146973 0.591000020503998 2458186.939896 2458226.876562 0
 32 531 12 0 ZTF_g 492313774415 0 2.6107 91.3169 4.41956 26.2911 7.6152e-06 0.0302522 -0.0277305 1.45366e-05 661 30. 0.060133 0.061889 20.7444 26.2911 1 2458246.8137731 531120144 1 59.153973191211 33.7808557307409 1.947906354781 1.91843319702105 110.918703881958 50.730065233747 2.2011749289062 1.16420220053856 0.853658284539415 18.614999961853 0.0860000029206276 4.00899982452393 0.569000005722046 2458204.921053 2458334.676528 0
 33 531 12 0 ZTF_r 495274464415 8 3.1664 196.86 5.80519 26.157 9.5535e-06 0.0336436 0.11568 1.78394e-05 660 30. 0.080789 0.099228 20.0789 26.275 1 2458249.7744676 531120244 1 998.990521301982 81.096156431133 13.703007562572 12.2663703428624 1637.79623261142 109.625716055398 15.0405118780278 1.33779706577481 1.40181889591131 17.9329999923706 0.131999999284744 8.97500038146973 0.591000020503998 2458186.939896 2458226.876562 0
 34 531 12 0 ZTF_i 495313804415 0 4.6318 296.81 6.53402 25.7266 6.5931e-06 0.0381465 0.187775 3.83096e-05 548 30. 0.082768 0.106749 19.3904 25.7266 2 2458249.8138079 531120344 1 518.593315089908 74.2861942335097 7.76557477308952 8.1963839229639 973.364136308504 100.612139628417 9.7395781800091 1.26091744929512 null null null null null 2458173.984468 2458332.659340 57
 35 531 12 0 ZTF_g 495336794415 0 3.6326 88.4757 3.74959 26.2758 1.24343e-05 0.0378096 -0.0199289 2.49736e-05 633 30. 0.080793 0.084474 20.5501 26.2758 1 2458249.836794 531120144 1 250.531909601774 46.7155590130455 5.9656298021426 3.83478096353757 417.795777569362 61.923804516871 6.79237426464227 1.30804033520119 0.853658284539415 18.614999961853 0.0860000029206276 4.00899982452393 0.569000005722046 2458204.921053 2458334.676528 0
 36 531 12 0 ZTF_r 501293144415 0 2.3781 196.998 5.49666 26.2664 6.4459e-06 0.0276344 0.122095 1.20152e-05 663 30. 0.060434 0.067586 20.492 26.2664 1 2458255.7931481 531120244 1 154.664708001448 44.7737895493091 3.84257341256969 7.99161073914381 461.729894592308 69.0657379745169 6.73039463025047 1.14794455355604 1.40181889591131 17.9329999923706 0.131999999284744 8.97500038146973 0.591000020503998 2458186.939896 2458226.876562 0
 37 531 12 0 ZTF_g 501337014415 0 2.4212 90.372 4.39764 26.2969 5.3607e-06 0.0255325 -0.0534905 1.00441e-05 671 30. 0.057535 0.051585 20.9538 26.2969 1 2458255.8370139 531120144 1 -51.5687748206191 25.0715983341629 -2.28801882380145 1.1997983324571 -167.602251042813 42.6868939596005 -3.95276034855701 1.09399879788839 0.853658284539415 18.614999961853 0.0860000029206276 4.00899982452393 0.569000005722046 2458204.921053 2458334.676528 0
 38 531 12 0 ZTF_i 501483404415 0 3.0709 282.889 8.53697 25.6775 4.0655e-06 0.0328289 0.186728 2.32521e-05 678 30. 0.071239 0.070909 19.1713 25.6775 2 2458255.9834028 531120344 1 -7.70580479788443 54.1690954533387 -0.158241802371656 1.47430201706299 -151.518107305787 83.3883478745051 -1.82925545791642 1.06319242879502 null null null null null 2458173.984468 2458332.659340 57
