 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 403 605 15 2 ZTF_r 1029355625815 0 2.1236 203.43 7.41842 26.1573 5.7125e-06 0.0245772 0.0977468 8.26577e-06 745 30. 0.050229 0.044092 20.1071 26.1573 2 2458783.855625 605120258 1 -37.7448106156054 35.4966932478752 -1.1828349657364 1.17630169609715 -100.256484991805 64.0410400686059 -1.57604745454393 1.04421998423312 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 404 605 15 2 ZTF_r 1029357995815 0 2.1378 202.057 7.51596 26.1469 6.0162e-06 0.02513 0.101441 8.72663e-06 743 30. 0.049448 0.043786 20.0885 26.1469 2 2458783.8579977 605120258 1 1.74589434843364 40.6245288650982 0.0478062218856337 1.12543667786706 -110.122050942782 72.7044835146876 -1.52485409334277 1.04764338019498 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 405 605 15 2 ZTF_r 1029360355815 0 2.1786 201.687 7.46851 26.1449 5.6013e-06 0.0242602 0.10143 8.1353e-06 743 30. 0.050672 0.045732 20.0805 26.1449 2 2458783.8603588 605120258 1 -25.075101721968 38.6171566584718 -0.722299327693062 1.07854918570978 -121.676690952861 68.6560591284325 -1.78420072491981 1.04640522907807 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 406 605 15 2 ZTF_r 1029362715815 0 1.7893 202.142 7.4047 26.1497 5.2835e-06 0.0236166 0.098925 7.66494e-06 745 30. 0.047211 0.040705 20.2445 26.1497 2 2458783.8627199 605120258 1 81.6426311336404 36.4924633100745 2.48867745493909 1.0199976195334 102.079476332464 70.7171116583944 1.45321245549623 1.03629661297341 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 407 605 15 2 ZTF_r 1029366485815 0 1.8154 202.22 7.5171 26.1374 5.2382e-06 0.023458 0.102203 7.59342e-06 744 30. 0.046972 0.042908 20.2284 26.1374 2 2458783.8664815 605120258 1 52.0581660947797 35.2451881300488 1.64302371788909 1.0836232097993 -1.12987883605793 68.4107317636131 -0.0166273420222537 1.03905021221224 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 408 605 15 2 ZTF_r 1029368415815 0 1.7777 202.48 7.53567 26.1413 5.1393e-06 0.0232438 0.0985859 7.42994e-06 745 30. 0.048316 0.042294 20.221 26.1413 2 2458783.8684144 605120258 1 13.0283316434558 34.4248485106596 0.420989795097036 1.19510151430849 -225.079437506522 67.2231190926558 -3.37079510035423 1.03628405935532 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 409 605 15 2 ZTF_r 1029370825815 0 2.1242 201.886 7.56778 26.1542 5.1385e-06 0.0233106 0.0915571 7.43694e-06 747 30. 0.051399 0.040434 20.1057 26.1542 2 2458783.8708218 605120258 1 -48.2905200627241 38.9832194974321 -1.37796751823318 1.02019132196336 -205.880474991823 71.1248439010652 -2.91413070972101 1.04200675685377 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 410 605 15 2 ZTF_r 1029418965815 0 1.9671 175.834 8.03713 25.9909 6.82e-06 0.0267332 0.110011 9.87331e-06 740 30. 0.048611 0.045254 19.9335 25.9909 2 2458783.9189699 605120258 1 67.696438896979 40.3199468741078 1.86767228221927 1.13653334354374 -50.0164892619043 73.5598960739854 -0.684521809874945 1.04696020857976 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 411 605 15 2 ZTF_r 1029422165815 0 1.9332 175.711 8.01144 25.9961 6.2576e-06 0.0255219 0.101736 9.032e-06 741 30. 0.047074 0.04087 19.9365 25.9961 2 2458783.9221644 605120258 1 42.9605513742685 36.4552046361135 1.31088654936976 1.23003620737316 -14.4136025472277 68.4323126772851 -0.212044258362251 1.03915390585548 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 412 605 15 2 ZTF_r 1029423595815 0 1.7077 174.671 8.02504 25.9945 5.4409e-06 0.0239174 0.0942837 7.88459e-06 744 30. 0.046574 0.042029 20.0327 25.9945 2 2458783.9235995 605120258 1 -5.29675228547033 34.6828337134748 -0.169882987627939 1.03179006959073 -19.4679129642346 70.0972361759806 -0.279597763725371 1.03114557255375 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
