 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 353 10 1 ZTF_g 595440853715 0 2.2889 75.4517 4.07065 25.8898 1.78674e-05 0.0349263 -0.0162256 2.71881e-05 481 30. 0.069736 0.068972 20.535 25.8898 3 2458349.9408565 353120137 1 -10.0839972304418 22.6971840360702 -0.494214564320959 1.22727295755204 -57.6064732514396 37.6349827538257 -1.54097204036252 1.08563259743859 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 10 353 10 1 ZTF_g 596462213715 0 2.1682 75.2271 3.88187 25.8855 1.50933e-05 0.0321984 -0.0323287 2.25681e-05 480 30. 0.057994 0.060675 20.6439 25.8855 1 2458350.9622106 353120137 1 32.5205066563294 22.0724656896765 1.63893320352044 0.96805275571472 36.0175219570566 38.2346219116541 0.948357803131563 1.07572629320014 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 11 353 10 1 ZTF_g 596463583715 0 2.0974 77.3332 3.85627 25.9153 1.64952e-05 0.0335486 -0.0312292 2.47588e-05 480 30. 0.055807 0.059967 20.7264 25.9153 3 2458350.963588 353120137 1 -2.57250111314576 19.7244733835325 -0.145079134314031 1.16992267693882 34.9720722734083 34.3585057317381 1.02471310793246 1.08269269208801 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 12 353 10 1 ZTF_r 596483703715 0 2.0942 147.689 5.16424 25.9947 9.2186e-06 0.0248904 0.107436 1.36221e-05 479 30. 0.045918 0.050956 20.4574 25.9947 1 2458350.9837037 353120237 1 10.3884512057469 23.6328454863307 0.488978303942225 1.43889857502822 -3.24454590153602 45.2317984096079 -0.0722146414625797 1.03564015524712 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 13 353 10 1 ZTF_r 596484603715 0 2.1655 146.331 5.15687 25.9884 8.568e-06 0.0240671 0.104011 1.26759e-05 480 30. 0.051079 0.053151 20.359 25.9884 3 2458350.9846065 353120237 1 -29.6817649116261 26.3524216956855 -1.25292187168307 1.47767853761168 -36.0188127402239 49.6618653916196 -0.73016591765978 1.03700006179658 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 14 353 10 1 ZTF_g 597478773715 0 1.8336 86.032 3.72399 26.036 1.19236e-05 0.0285724 -0.0356065 1.77905e-05 480 30. 0.050245 0.061239 20.8637 26.036 3 2458351.9787731 353120137 1 21.2757757116886 22.2161041659272 1.06530091834171 0.926710131377871 71.0164831496413 40.9852649399409 1.74440212486971 1.06713235912474 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 15 353 10 1 ZTF_g 598453773715 0 1.8322 80.9408 3.74615 25.9579 1.18185e-05 0.0285006 -0.0374191 1.75106e-05 486 30. 0.061031 0.064582 20.7659 25.9579 3 2458352.9537731 353120137 1 -16.8254698895654 18.5457039120228 -1.00920334419193 1.24692181754741 -84.3420088586846 34.6062204394378 -2.45360678117257 1.06303961945322 1.7093934214909 19.7100002288818 0.108999997377396 6.47900009155273 0.592999994754791 2458344.981852 2458372.002755 0
 16 353 10 1 ZTF_r 599445233715 0 2.1783 169.046 6.25296 26.1325 8.9325e-06 0.024719 0.108646 1.32345e-05 482 30. 0.054907 0.060209 20.2937 26.1325 1 2458353.9452315 353120237 1 13.1416972919112 30.4799243970601 0.479614577891228 1.11633028590562 -8.36719671725111 56.7277278445308 -0.148490880714162 1.03738844977154 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 17 353 10 1 ZTF_r 599446143715 0 1.8689 168.785 6.11537 26.1217 8.3235e-06 0.0238351 0.121513 1.23248e-05 484 30. 0.050947 0.055848 20.3963 26.1217 3 2458353.9461458 353120237 1 -10.5570948356496 26.6849447447746 -0.440081301285623 1.25222541983153 -15.6047561205901 52.4766029599253 -0.299368750352945 1.03617692219775 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 18 353 10 1 ZTF_r 600442883715 0 2.1181 167.975 10.2399 26.1124 1.06381e-05 0.0267437 0.114484 1.57239e-05 478 30. 0.060911 0.062991 19.7095 26.1124 3 2458354.9428819 353120237 1 -7.40333362755876 48.6935244129599 -0.169126208340924 1.20091190777423 103.258229726949 92.6489756860557 1.12201650450367 1.03805742090296 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
