 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 521 4 3 ZTF_g 475165601515 0 3.2239 118.489 5.84319 26.264 2.96077e-05 0.0383483 -0.117638 4.31781e-05 345 30. 0.070063 0.072006 20.1064 26.264 1 2458229.6656019 521120115 1 8.22985917746268 33.6970698300105 0.271678372665463 1.05094558179415 -23.4044276686989 50.5384301311419 -0.466220612204973 1.05321563202574 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 10 521 4 3 ZTF_r 475189581515 0 2.1283 210.82 6.64164 26.1386 1.3186e-05 0.0261549 0.101044 1.74346e-05 382 30. 0.054719 0.053404 20.2538 26.1386 1 2458229.6895833 521120215 1 -47.5121049812794 29.4341215032105 -1.79559337625311 0.986769671515556 -54.6751850800505 54.5249340392001 -1.00950925603548 1.03642021221966 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 11 521 4 3 ZTF_g 481169951515 0 2.1696 121.893 14.7472 26.2343 4.91782e-05 0.046691 -0.0355731 8.34016e-05 289 30. 0.054219 0.051796 19.4323 26.2343 1 2458235.6699537 521120115 1 90.7041700356799 73.8542347017252 1.36617600304308 0.97497909507829 47.0587315436323 130.979011944524 0.361704322736565 1.05472406325272 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 12 521 4 3 ZTF_g 481208001515 0 3.0278 121.594 14.6494 26.2305 4.48295e-05 0.0434549 -0.0198081 7.88256e-05 270 30. 0.058158 0.055367 19.418 26.2305 1 2458235.7080093 521120115 1 57.4717707692751 77.8407322204671 0.821301218195636 0.996226801982462 -31.2834161019227 130.671689090713 -0.241017101167141 1.076958361885 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 13 521 4 3 ZTF_g 484148251515 0 2.5419 120.545 14.4091 26.239 3.33913e-05 0.0365252 -0.0546429 5.86886e-05 265 30. 0.058715 0.062191 19.2999 26.239 1 2458238.6482523 521120115 1 -106.407458557237 74.2701856630524 -1.59372124535961 1.05241054360511 -118.080395656361 123.385690322579 -0.963447816388303 1.0589489979428 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 14 521 4 3 ZTF_g 488204591515 0 2.6962 112.233 4.9101 26.2132 2.28412e-05 0.0338876 -0.116899 3.15304e-05 358 30. 0.0586 0.064127 20.438 26.2132 1 2458242.7045949 521120115 1 30.8757848811386 25.9425981504578 1.32391267179471 1.0608460646014 -40.2218379852868 43.2405739179835 -0.936452287961811 1.03999095175807 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 15 521 4 3 ZTF_r 491152251515 0 1.7892 182.848 7.96747 25.9833 1.77833e-05 0.0306559 0.108428 2.37972e-05 381 30. 0.057639 0.055054 20.0361 25.9833 1 2458245.6522569 521120215 1 17.3340144512264 30.554886015447 0.631063827903486 1.01430530964911 24.1752491398629 60.2794970637973 0.403753714268422 1.03379302790375 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 16 521 4 3 ZTF_g 491228481515 0 2.2803 18.021 7.03079 24.2087 0.00101765 0.11522 -0.0631455 0.0021342 115 30. 0.063241 0.05761 18.1441 24.2087 1 2458245.7284838 521120115 1 -10.1993471445429 35.1548192071652 -0.322732205551759 1.03298236988962 -27.5600265701189 59.9779626519788 -0.462597322548717 1.0655041226638 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 17 521 4 3 ZTF_r 494161001515 0 2.0294 212.915 6.28081 26.1324 1.35177e-05 0.0266504 0.110135 1.80671e-05 382 30. 0.058639 0.053266 20.539 26.1324 1 2458248.6610069 521120215 1 -18.9077890216555 24.2985297266237 -0.865596622129334 1.12359891641531 -91.7129583342793 46.6133832076589 -1.98077556340486 1.04009381691102 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 18 521 4 3 ZTF_g 494171951515 0 1.8533 120.322 4.94433 26.2301 1.63924e-05 0.0296068 -0.0684922 2.21675e-05 383 30. 0.050409 0.050051 20.8443 26.2301 1 2458248.671956 521120115 1 -36.1247513523679 18.7805065936887 -2.13969742814956 1.03721112630748 -41.0544468931089 35.9013300083999 -1.15123732032567 1.03976061179304 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
