name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2008fu,45.61874999999999,-24.455969444444445,0.052437,HST,kpc,23.41950866488424,0.10380822461665082,1.9497462845061584,0.18641701304653874,24.144453918408704
