###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61108.444147 -20.170  0.665   -31   21 o  0   1.12 157.36662  22.01300 10178.94  9748.17 2.45 1.97 -54.1 -0.462 18.97 20.09 02a61108o0495o
61108.446935  19.850  0.637    42   26 o  0   0.86 157.36662  22.01300   380.77  9674.88 2.14 1.94 -31.9 -0.499 18.58 19.54 02a61108o0501o
61108.449420 -20.914  2.270   -16   36 o  0   1.30 157.36662  22.01300 10241.58  9829.88 2.41 1.98 -54.1 -0.469 18.14 18.89 02a61108o0506o
61108.461207 -24.055 19.667    -1   17 o  0   0.90 157.36662  22.01300 10257.84  9710.68 2.37 2.03 -58.6 -0.486 19.15 20.33 02a61108o0530o
61109.444186 -19.143  1.335   -80  107 o  0   0.99 157.36662  22.01300   314.66  9755.00 2.37 1.72 -53.8 -0.479 17.87 19.07 02a61109o0292o
61109.475169  21.801  2.478     7   17 o  0   0.94 157.36662  22.01300   297.27  9714.34 2.09 1.74 -45.5 -0.448 19.41 20.87 02a61109o0299o
61109.478601  21.407  1.315    10   13 o  0   1.49 157.36662  22.01300   352.58  9791.86 2.08 1.75 -47.8 -0.469 19.40 20.86 02a61109o0306o
61109.479504  20.236  0.430    29   13 o  0   1.30 157.36662  22.01300 10189.39  9787.96 2.77 1.93 -55.6 -0.457 19.39 20.89 02a61109o0308o
61109.482670  21.003  0.979    14   14 o  0   1.05 157.36662  22.01300 10169.07  9750.09 2.77 1.92 -55.8 -0.455 19.42 20.88 02a61109o0315o
61109.488184  20.533  0.652    22   14 o  0   1.16 157.36662  22.01300 10228.49  9829.08 2.87 1.96 -56.1 -0.455 19.43 20.85 02a61109o0327o
61109.492847  20.498  0.567    23   13 o  0   1.34 157.36662  22.01300   371.50  9672.72 2.11 1.72 -48.9 -0.468 19.40 20.75 02a61109o0337o
