###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61098.171007 -20.836  1.257   -17   21 o  0   1.07 140.86675 -23.16965  6032.53  4830.30 2.15 2.01 -22.9 -0.450 18.83 19.98 04a61098o0358o
61098.182960  20.106  0.565    33   19 o  0   1.48 140.86675 -23.16965  6011.10  4945.76 2.15 1.95 -32.7 -0.461 18.82 19.99 04a61098o0383o
61099.393356 -22.265  5.821    -4   26 o  0   0.93 140.86675 -23.16965  6021.35  4921.48 3.04 2.49  39.0 -0.361 18.52 18.99 01a61099o0395o
61099.396554  19.792  0.879    44   39 o  0   1.48 140.86675 -23.16965  6039.42  4959.59 2.99 2.49  38.6 -0.363 18.00 18.24 01a61099o0402o
61099.402493 -19.738  2.227   -46  103 o  0   1.43 140.86675 -23.16965  5982.72  4881.16 3.03 2.49  39.7 -0.373 16.99 16.85 01a61099o0415o
61099.437603  20.564 27.000    22  583 o  0   0.67 140.86675 -23.16965  5950.63  4991.10 3.16 2.55  42.6 -0.358 15.40 14.98 01a61099o0491o
61102.921829 -20.083  0.837   -34   28 o  0   1.01 140.86675 -23.16965 10115.78  3444.93 2.55 2.04 -59.8 -0.360 18.49 18.88 03a61103o0377o
61102.924543  20.633  1.038    20   21 o  0   2.08 140.86675 -23.16965 10133.33  3484.46 2.43 2.00 -57.0 -0.369 18.53 18.87 03a61103o0383o
61102.926862  19.768  0.665    45   30 o  0   1.15 140.86675 -23.16965    90.73  3181.63 2.49 2.08 -68.9 -0.360 18.31 18.47 03a61103o0388o
61102.929860  21.507  3.317     9   30 o  0   1.57 140.86675 -23.16965   109.74  3221.02 2.55 2.15 -66.1 -0.364 18.33 18.51 03a61103o0394o
61102.930311  19.931  0.831    39   32 o  0   0.98 140.86675 -23.16965 10079.30  3404.48 2.65 2.15 -59.0 -0.346 18.35 18.60 03a61103o0395o
61102.934965  18.903  0.349   100   35 o  0   1.24 140.86675 -23.16965    54.08  3142.88 2.46 2.16 -64.4 -0.360 18.25 18.42 03a61103o0405o
61102.940627 -19.213  0.595   -75   45 o  0   0.99 140.86675 -23.16965 10058.19  3520.60 2.57 2.19 -54.6 -0.361 17.91 18.02 03a61103o0416o
61102.944281  19.777  1.896    45   85 o  0   1.00 140.86675 -23.16965    33.97  3258.61 2.56 2.22 -73.5 -0.359 17.24 17.05 03a61103o0423o
61104.200784  19.701  0.915    48   44 o  0   1.48 140.86675 -23.16965  3907.87  9519.59 2.51 1.85 -73.6 -0.470 18.18 18.70 04a61104o0432o
61104.203569  18.914  0.624    99   62 o  0   0.95 140.86675 -23.16965  3926.58  9558.72 2.68 1.86 -73.3 -0.465 18.03 18.54 04a61104o0438o
61104.209082 -20.183  1.709   -31   52 o  0   0.97 140.86675 -23.16965  3872.01  9482.55 2.38 1.82 -70.6 -0.470 18.20 18.63 04a61104o0450o
61104.226527 -17.583  1.382  -336  465 o  0   0.94 140.86675 -23.16965  3853.08  9600.88 2.48 1.91 -71.8 -0.460 16.18 16.25 04a61104o0487o
61105.417239 -21.566  2.234    -9   19 o  0   0.98 140.86675 -23.16965  3856.41  9579.92 2.64 2.46  62.0 -0.383 18.97 19.64 01a61105o0449o
61105.420451  21.513  1.952     9   18 o  0   1.40 140.86675 -23.16965  3873.91  9619.12 2.73 2.56  56.0 -0.370 18.94 19.63 01a61105o0456o
61105.426395  21.652  2.333     8   18 o  0   1.19 140.86675 -23.16965  3815.38  9541.03 2.52 2.48  83.2 -0.398 18.97 19.61 01a61105o0469o
61105.435993  21.382  1.955    10   20 o  0   1.14 140.86675 -23.16965  3791.97  9656.48 2.72 2.70 -81.7 -0.384 18.89 19.57 01a61105o0490o
61107.442148 -22.246  5.333    -5   24 o  0   1.11 140.86675 -23.16965  6634.94  7418.60 3.03 2.65  43.3 -0.400 18.64 19.83 02a61107o0318o
61107.445730 -20.880  1.407   -16   23 o  0   1.04 140.86675 -23.16965  6551.07  7453.21 2.79 2.45  40.4 -0.408 18.68 19.81 02a61107o0325o
61107.451202  21.644  2.682     8   21 o  0   1.06 140.86675 -23.16965  6612.12  7537.33 2.72 2.40  43.1 -0.417 18.70 19.74 02a61107o0337o
61108.406366 -20.796  0.835   -17   15 o  0   1.01 140.86675 -23.16965  4452.47  3518.76 2.29 2.03  40.3 -0.441 19.21 20.59 02a61108o0413o
61108.410011  21.998  2.698     6   16 o  0   1.22 140.86675 -23.16965  4436.58  3484.29 2.29 1.97  43.0 -0.446 19.11 20.34 02a61108o0421o
61108.415484 -21.882  2.880    -6   18 o  0   0.77 140.86675 -23.16965  4493.13  3568.21 2.26 1.93  45.4 -0.445 19.14 20.33 02a61108o0433o
61108.425560 -22.355  4.567    -4   19 o  0   1.22 140.86675 -23.16965  4511.53  3443.09 2.21 1.96  40.6 -0.443 18.94 19.98 02a61108o0455o
61108.923997 -24.413 20.000    -1   12 o  0   1.13 140.86675 -23.16965  6050.01  7064.71 2.50 2.27 -54.6 -0.414 19.34 20.75 03a61109o0404o
61108.926728 -22.214  2.862    -5   14 o  0   1.29 140.86675 -23.16965  6068.33  7104.13 2.58 2.31 -55.8 -0.405 19.32 20.74 03a61109o0410o
61108.931733  21.711  1.826     8   14 o  0   0.97 140.86675 -23.16965  6016.65  7025.06 2.59 2.31 -55.2 -0.403 19.32 20.73 03a61109o0421o
61108.942627 -21.838  1.978    -7   13 o  0   1.06 140.86675 -23.16965  5994.12  7140.23 2.43 2.15 -54.3 -0.419 19.38 20.69 03a61109o0444o
61110.160509  21.324  2.348    11   25 o  0   0.76 140.86675 -23.16965 10029.43  6857.77 2.24 2.09  68.8 -0.441 19.06 20.50 04a61110o0347o
61110.163259  20.778  1.323    18   24 o  0   1.60 140.86675 -23.16965 10048.84  6897.39 2.33 2.16 -16.2 -0.457 19.08 20.58 04a61110o0353o
61110.167010  21.338  1.625    11   17 o  0   0.83 140.86675 -23.16965   140.60  6848.90 2.43 2.06  89.3 -0.397 19.08 20.67 04a61110o0361o
61110.168374  20.721  1.286    19   24 o  0   1.23 140.86675 -23.16965  9987.83  6816.78 2.33 2.05 -11.2 -0.472 19.07 20.55 04a61110o0364o
61110.169857 -24.174 21.500    -1   17 o  0   1.16 140.86675 -23.16965   159.24  6887.45 2.52 2.06 -87.7 -0.384 19.06 20.52 04a61110o0367o
61110.177093  22.806  6.643     3   18 o  0   1.17 140.86675 -23.16965   103.45  6812.04 2.52 2.05  86.7 -0.385 19.08 20.62 04a61110o0382o
61110.180788  21.473  2.700     9   25 o  0   1.12 140.86675 -23.16965  9970.12  6934.22 2.16 1.97 -13.9 -0.469 19.06 20.52 04a61110o0388o
61110.190188 -19.895  0.463   -40   18 o  0   1.13 140.86675 -23.16965    83.31  6927.03 2.52 2.10  87.7 -0.373 19.05 20.56 04a61110o0408o
