###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61098.183412  19.615  0.372    52   19 o  0   1.65 145.42850 -28.20249  6055.46  4412.46 2.18 2.01 -37.6 -0.440 18.85 20.06 04a61098o0384o
61098.193064 -20.254  0.634   -29   18 o  0   1.43 145.42850 -28.20249  6033.96  4528.27 2.15 2.02 -33.9 -0.447 18.87 20.08 04a61098o0405o
61099.404777  20.304  6.706    28  184 o  0   1.35 145.42850 -28.20249  6043.56  4501.48 3.22 2.59  38.1 -0.331 16.40 16.15 01a61099o0420o
61099.439430  16.682  0.757   771  583 o  0   0.93 145.42850 -28.20249  6055.02  4533.41 3.11 2.52  39.6 -0.357 15.30 14.89 01a61099o0495o
61099.442629  19.140  2.555    80  205 o  0   1.15 145.42850 -28.20249  5996.03  4455.57 2.99 2.47  39.2 -0.367 16.13 15.79 01a61099o0502o
61099.448110 -19.230  3.578   -74  264 o  0   1.44 145.42850 -28.20249  5973.38  4570.83 2.83 2.45  42.1 -0.388 15.94 15.52 01a61099o0514o
61102.927312  23.382 16.583     2   27 o  0   1.82 145.42850 -28.20249  6117.41  2882.04 2.30 2.05 -56.3 -0.426 18.35 18.59 03a61103o0389o
61102.930761  19.718  0.679    47   32 o  0   0.81 145.42850 -28.20249  6138.47  2921.72 2.29 2.06 -54.6 -0.434 18.41 18.64 03a61103o0396o
61102.936338 -20.774  1.685   -18   30 o  0   1.05 145.42850 -28.20249  6085.59  2843.50 2.37 2.11 -57.7 -0.431 18.35 18.61 03a61103o0408o
61102.945671 -19.856  1.031   -42   43 o  0   1.08 145.42850 -28.20249  6061.67  2958.43 2.38 2.14 -53.6 -0.434 18.12 18.44 03a61103o0426o
61104.199752 -20.030  1.270   -35   45 o  0   1.17 145.42850 -28.20249  4025.72  9097.80 2.63 1.90 -69.7 -0.455 18.18 18.69 04a61104o0430o
61104.202665  20.430  1.583    24   39 o  0   1.81 145.42850 -28.20249  4046.28  9136.93 2.35 1.85 -69.5 -0.474 18.17 18.68 04a61104o0436o
61104.207681 -21.645  6.618    -8   53 o  0   1.02 145.42850 -28.20249  3990.17  9058.76 2.53 1.86 -72.8 -0.457 17.99 18.83 04a61104o0447o
61104.221484 -19.244  0.615   -73   45 o  0   1.32 145.42850 -28.20249  3968.99  9176.12 2.68 1.92 -74.9 -0.429 18.01 18.45 04a61104o0476o
61105.416782 -20.396  0.884   -25   22 o  0   0.88 145.42850 -28.20249  3978.85  9158.28 2.65 2.42  54.3 -0.379 18.92 19.53 01a61105o0448o
61105.421821  20.029  0.576    35   20 o  0   1.14 145.42850 -28.20249  3998.01  9196.21 2.67 2.49  59.6 -0.380 18.88 19.51 01a61105o0459o
61105.426852 -20.689  0.993   -19   19 o  0   1.33 145.42850 -28.20249  3938.96  9118.30 2.53 2.52  51.2 -0.397 18.93 19.50 01a61105o0470o
61105.439698  20.789  1.213    18   21 o  0   1.00 145.42850 -28.20249  3913.97  9232.86 2.81 2.77 -57.2 -0.376 18.79 19.45 01a61105o0498o
61107.446640 -21.222  1.687   -12   20 o  0   2.19 145.42850 -28.20249   523.95  7847.37 2.57 2.53  55.8 -0.392 18.63 19.67 02a61107o0327o
61107.449827 -21.031  1.840   -14   26 o  0   0.85 145.42850 -28.20249   504.85  7810.16 2.54 2.51 -72.8 -0.390 18.59 19.65 02a61107o0334o
61108.408172 -20.026  0.432   -36   15 o  0   1.06 145.42850 -28.20249  8282.74  3929.71 2.23 2.06 -61.7 -0.416 19.18 20.46 02a61108o0417o
61108.411819  20.428  0.751    24   18 o  0   1.01 145.42850 -28.20249  8263.82  3892.51 2.24 2.16 -68.8 -0.407 19.01 20.27 02a61108o0425o
61108.420922  20.568  0.770    22   17 o  0   1.32 145.42850 -28.20249  8323.30  3974.98 2.17 2.06 -61.3 -0.412 18.89 19.97 02a61108o0445o
61108.431608 -22.294  7.080    -4   31 o  0   1.16 145.42850 -28.20249  8341.55  3858.37 2.20 2.04 -63.0 -0.412 18.43 19.34 02a61108o0468o
61108.930821  22.184  2.500     5   12 o  0   1.32 145.42850 -28.20249  2243.13  6565.36 2.53 2.25 -60.8 -0.393 19.36 20.76 03a61109o0419o
61108.934442 -21.753  1.569    -7   11 o  0   1.12 145.42850 -28.20249  2263.64  6603.93 2.44 2.16 -64.2 -0.396 19.38 20.75 03a61109o0427o
61108.940797 -21.119  0.852   -13   11 o  0   1.37 145.42850 -28.20249  2207.01  6525.94 2.46 2.22 -55.0 -0.405 19.38 20.74 03a61109o0440o
61108.950950 -21.915  2.298    -6   14 o  0   1.02 145.42850 -28.20249  2190.24  6642.25 2.34 2.06 -61.4 -0.409 19.40 20.67 03a61109o0462o
61110.167462 -21.860  2.457    -6   16 o  0   1.42 145.42850 -28.20249  6188.86  6383.90 2.19 2.00 -65.5 -0.455 19.08 20.68 04a61110o0362o
61110.170758  20.474  0.799    24   19 o  0   1.47 145.42850 -28.20249  6206.51  6423.14 2.14 1.92 -60.0 -0.452 19.09 20.54 04a61110o0369o
61110.178751 -20.497  0.817   -23   19 o  0   1.02 145.42850 -28.20249  6151.75  6346.13 2.15 1.95 -63.0 -0.454 19.06 20.61 04a61110o0384o
61110.190639  20.961  1.241    15   19 o  0   1.32 145.42850 -28.20249  6130.46  6460.79 2.08 1.93 -61.5 -0.451 19.07 20.56 04a61110o0409o
61111.911051 -23.378  6.000    -2   10 o  0   1.28 145.42850 -28.20249  7962.68   863.36 2.35 2.06 -55.8 -0.428 19.15 20.92 03a61112o0379o
