###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61103.075334 -20.453  1.398   -24   34 o  0   0.64 231.20472 -21.38937  7068.84   563.59 2.81 2.72 -40.5 -0.404 18.43 19.13 03a61103o0687o
61103.078043  23.873 26.667     1   27 o  0   1.03 231.20472 -21.38937  7124.90   643.12 2.53 2.45 -36.1 -0.407 18.53 19.12 03a61103o0693o
61103.094194  19.526  0.458    56   26 o  0   1.34 231.20472 -21.38937  7155.71   525.66 2.61 2.44 -48.9 -0.395 18.51 19.11 03a61103o0726o
61105.484401 -19.976  0.817   -37   30 o  0   1.23 231.20472 -21.38937  3666.29  4442.91 2.77 2.47  43.5 -0.398 18.41 18.61 01a61105o0595o
61105.487606 -19.391  0.490   -64   31 o  0   1.02 231.20472 -21.38937  3648.72  4404.57 2.94 2.60  41.7 -0.378 18.38 18.63 01a61105o0602o
61105.493088 -21.110  2.289   -13   30 o  0   1.24 231.20472 -21.38937  3710.66  4486.66 3.02 2.48  39.2 -0.362 18.42 18.67 01a61105o0614o
61105.503652  21.597  3.226     8   27 o  0   1.51 231.20472 -21.38937  3731.63  4366.78 2.94 2.54  42.8 -0.376 18.42 18.73 01a61105o0637o
61110.278753 -20.032  1.181   -35   42 o  0   1.24 231.20472 -21.38937  7369.16  7167.21 2.33 2.04 -68.5 -0.445 18.20 19.39 04a61110o0594o
61110.282091 -18.833  0.359  -106   38 o  0   1.14 231.20472 -21.38937  7346.73  7129.24 2.33 2.06 -60.3 -0.452 18.21 19.41 04a61110o0601o
61110.308892 -19.640  0.794   -51   40 o  0   1.04 231.20472 -21.38937  7404.28  7210.82 2.15 1.94 -63.7 -0.470 18.31 19.51 04a61110o0655o
61110.337422  20.233  1.028    29   30 o  0   2.05 231.20472 -21.38937  7421.17  7098.20 2.17 1.99 -57.5 -0.463 18.36 19.61 04a61110o0713o
61110.403754  21.355  2.921    10   30 o  0   0.96 231.20472 -21.38937  3175.41  3390.29 2.03 1.99  47.2 -0.442 18.33 18.93 04a61110o0851o
61112.104225 -20.812  0.881   -17   15 o  0   1.18 231.20472 -21.38937  8902.29  8059.77 2.48 2.02 -54.2 -0.418 19.28 20.25 03a61112o0785o
61112.138955  20.183  0.538    31   16 o  0   1.22 231.20472 -21.38937  8930.41  8102.55 2.46 1.91 -51.5 -0.426 19.29 20.21 03a61112o0859o
61112.143455 -20.385  0.593   -26   15 o  0   1.08 231.20472 -21.38937  8875.56  8022.59 2.44 2.04 -43.1 -0.407 19.17 20.12 03a61112o0868o
