###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61102.776159 -21.550  3.607    -9   31 o  0   1.06  43.49208 -21.64802  7126.32   412.28 2.37 2.15 -56.6 -0.389 18.40 18.89 03a61103o0070o
61102.783550 -20.732  1.909   -18   35 o  0   1.23  43.49208 -21.64802  7068.17   331.42 2.71 2.50 -65.9 -0.363 18.26 18.82 03a61103o0086o
61102.786361  19.785  0.753    44   33 o  0   1.25  43.49208 -21.64802  7046.38   449.02 2.43 2.23 -55.7 -0.367 18.29 18.80 03a61103o0092o
61104.005906  19.077  0.749    85   64 o  0   1.54  43.49208 -21.64802  8071.26  6593.46 2.37 2.03 -17.9 -0.415 17.66 18.14 04a61104o0015o
61104.010471  20.333  1.710    27   46 o  0   1.02  43.49208 -21.64802  8090.13  6633.48 2.56 2.20 -20.8 -0.394 18.12 19.01 04a61104o0025o
61104.015965 -20.524  1.858   -22   42 o  0   1.42  43.49208 -21.64802  8028.34  6554.38 2.19 1.97 -27.5 -0.443 18.24 19.08 04a61104o0037o
61104.027021  18.845  1.646   105  173 o  0   0.93  43.49208 -21.64802  8010.58  6673.46 2.33 1.99 -21.0 -0.425 17.07 17.49 04a61104o0061o
61105.223199 -20.157  0.926   -31   29 o  0   0.99  43.49208 -21.64802  7986.80  6657.01 2.78 2.54  45.9 -0.400 18.42 18.72 01a61105o0026o
61105.229612 -20.450  0.786   -24   19 o  0   1.22  43.49208 -21.64802  7922.58  6578.74 2.85 2.63  62.1 -0.388 18.83 19.69 01a61105o0040o
61105.240609 -20.971  1.146   -15   17 o  0   1.22  43.49208 -21.64802  7894.76  6696.12 2.79 2.46  50.8 -0.395 19.07 19.98 01a61105o0064o
61107.226233 -20.504  2.126   -23   48 o  0   1.12  43.49208 -21.64802  7251.32   260.82 3.24 2.71 -56.0 -0.453 18.11 19.09 02a61107o0028o
61107.229435  20.179  1.348    31   42 o  0   1.06  43.49208 -21.64802  7232.17   221.15 3.84 3.24 -57.3 -0.393 18.24 19.55 02a61107o0035o
61107.237233 -19.170  0.439   -78   34 o  0   1.00  43.49208 -21.64802  7293.75   300.36 3.73 3.06 -55.9 -0.407 18.49 19.94 02a61107o0052o
61107.252067 -20.268  1.241   -28   35 o  0   1.13  43.49208 -21.64802  7315.31   182.43 3.85 3.20 -50.3 -0.392 18.43 19.86 02a61107o0084o
61108.226623  20.347  1.551    26   41 c  0   0.99  43.49208 -21.64802 10237.03  6458.92 2.87 2.64 -51.0 -0.409 18.29 19.54 02a61108o0030c
61108.230261  19.811  0.637    43   28 c  0   0.98  43.49208 -21.64802 10217.37  6420.24 2.90 2.60 -51.3 -0.423 18.68 20.14 02a61108o0038c
61108.236662  19.985  0.618    37   23 c  0   1.11  43.49208 -21.64802 10275.56  6497.78 3.10 2.70 -52.1 -0.420 18.84 20.52 02a61108o0052c
61108.246675  21.620  2.700     8   22 c  0   1.18  43.49208 -21.64802 10292.29  6383.58 3.17 2.75 -51.0 -0.404 18.85 20.54 02a61108o0074c
61108.749694 -24.994 137.500    -0   50 o  0   0.80  43.49208 -21.64802   351.85  4016.15 2.81 2.47 -71.6 -0.348 18.03 18.35 03a61109o0027o
61108.750596  18.555  0.324   137   44 o  0   0.98  43.49208 -21.64802 10337.30  4318.48 2.87 2.27 -65.1 -0.331 17.99 18.33 03a61109o0029o
61108.752872 -19.951  0.874   -38   33 o  0   1.12  43.49208 -21.64802   368.66  4054.40 2.73 2.34 -72.1 -0.373 18.46 19.13 03a61109o0034o
61108.755599 -21.415  2.175   -10   22 o  0   1.20  43.49208 -21.64802 10279.62  4236.06 2.77 2.22 -64.6 -0.367 18.58 19.47 03a61109o0040o
61108.761089  20.547  0.791    22   17 o  0   1.25  43.49208 -21.64802   314.65  3976.77 2.82 2.54 -72.6 -0.363 19.03 20.37 03a61109o0052o
61108.765661  21.642  1.952     8   16 o  0   1.03  43.49208 -21.64802 10256.27  4350.34 2.84 2.36 -67.2 -0.369 19.03 20.41 03a61109o0062o
61108.774941  20.458  0.672    24   16 o  0   1.01  43.49208 -21.64802   293.32  4093.36 2.77 2.44 -73.2 -0.369 19.19 20.67 03a61109o0082o
61110.000313 -19.871  1.308   -41   54 c  0   0.83  43.49208 -21.64802  4284.56  3871.77 2.38 2.33 -54.0 -0.366 17.79 18.62 04a61110o0014c
61110.003040 -20.531  1.496   -22   33 c  0   0.87  43.49208 -21.64802  4303.40  3911.25 2.31 2.29 -40.7 -0.363 18.23 19.27 04a61110o0020c
61110.010405 -20.645  0.828   -20   17 c  0   0.86  43.49208 -21.64802  4243.00  3833.48 2.33 2.30 -87.2 -0.365 18.86 20.35 04a61110o0036c
61110.024675  21.005  1.205    14   17 c  0   0.97  43.49208 -21.64802  4222.62  3954.76 2.27 2.24  86.6 -0.366 18.95 20.63 04a61110o0067c
