###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61094.261623  20.838  1.038    17   17 o  0   1.69 209.01746 -43.58608  4737.42  8739.02 2.32 1.99 -56.3 -0.522 19.06 20.73 04a61094o0539o
61094.264726  20.353  0.715    26   19 o  0   1.13 209.01746 -43.58608  4714.16  8701.66 2.40 1.87 -73.9 -0.468 19.16 20.74 04a61094o0545o
61094.269766 -20.851  1.119   -17   19 o  0   0.91 209.01746 -43.58608  4774.59  8779.62 2.37 1.84 -70.5 -0.478 19.17 20.73 04a61094o0556o
61094.289491 -21.242  1.787   -12   21 o  0   0.84 209.01746 -43.58608  4787.06  8670.57 2.40 1.83 -72.0 -0.445 19.13 20.73 04a61094o0598o
61096.271789  20.955  1.356    15   20 o  0   0.75 209.01746 -43.58608  1799.48   453.30 2.12 1.80  41.6 -0.494 19.13 20.72 04a61096o0562o
61096.275577  20.417  0.636    25   16 o  0   1.66 209.01746 -43.58608  1780.21   413.47 2.12 1.80  45.9 -0.494 19.12 20.73 04a61096o0569o
61096.281144 -24.603 42.000    -0   22 o  0   0.63 209.01746 -43.58608  1835.36   494.36 2.20 1.81  44.8 -0.472 19.16 20.69 04a61096o0580o
61096.286240  20.922  1.413    16   22 o  0   0.97 209.01746 -43.58608  1852.55   377.87 2.06 1.78  42.1 -0.510 19.15 20.69 04a61096o0591o
61097.264863  19.872  0.450    41   18 o  0   1.03 209.01746 -43.58608  1801.32   455.00 2.27 1.82  46.3 -0.474 19.16 20.77 04a61097o0437o
61097.268544 -23.969 21.600    -1   20 o  0   1.14 209.01746 -43.58608  1780.74   415.44 2.19 1.83  46.5 -0.493 19.16 20.81 04a61097o0445o
61097.275894  20.041  0.620    35   22 o  0   1.06 209.01746 -43.58608  1835.30   499.39 2.46 1.93  41.3 -0.455 19.12 20.76 04a61097o0461o
61097.285602  20.363  0.707    26   18 o  0   0.97 209.01746 -43.58608  1855.27   378.11 2.21 1.80  49.2 -0.469 19.16 20.73 04a61097o0481o
61099.291803 -20.420  1.194   -25   29 o  0   1.23 209.01746 -43.58608  8786.53  6749.04 2.25 2.17 -58.3 -0.487 18.83 20.09 04a61099o0614o
