###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61098.061524  20.558  1.333    22   29 o  0   1.13  53.45058 -19.49570  3585.66  8004.72 2.30 1.95 -67.0 -0.413 18.57 19.46 04a61098o0122o
61099.247759 -21.951  4.184    -6   25 o  0   1.54  53.45058 -19.49570  3567.98  7963.13 2.88 2.33  52.3 -0.394 18.53 18.96 01a61099o0077o
61099.250966 -19.970  0.565   -37   21 o  0   1.12  53.45058 -19.49570  3583.64  8001.62 2.89 2.33  53.1 -0.389 18.82 19.36 01a61099o0084o
61099.260558  20.747  1.118    18   20 o  0   1.41  53.45058 -19.49570  3520.95  7926.63 2.73 2.24  54.7 -0.401 18.83 19.25 01a61099o0105o
61099.272889  19.097  0.421    83   35 o  0   0.85  53.45058 -19.49570  3492.39  8043.80 2.76 2.38  55.5 -0.408 18.24 18.66 01a61099o0132o
61102.791476 -20.049  0.932   -35   32 o  0   0.91  53.45058 -19.49570  7612.15  6390.31 2.49 2.16 -56.5 -0.413 18.42 18.97 03a61103o0103o
61102.795253 -21.354  3.048   -10   32 o  0   0.86  53.45058 -19.49570  7630.79  6428.89 2.64 2.27 -57.0 -0.385 18.37 18.93 03a61103o0111o
61102.801226 -20.219  1.102   -30   33 o  0   0.91  53.45058 -19.49570  7576.44  6349.55 2.54 2.22 -54.0 -0.396 18.33 18.87 03a61103o0124o
61102.810970  21.255  2.887    11   33 o  0   1.06  53.45058 -19.49570  7554.44  6464.10 2.62 2.20 -54.3 -0.388 18.24 18.79 03a61103o0145o
61104.014560 -20.589  1.478   -21   31 o  0   0.82  53.45058 -19.49570  6077.62  2412.45 2.42 2.26 -33.5 -0.436 18.35 19.39 04a61104o0034o
61104.017821 -20.932  1.863   -15   29 o  0   1.10  53.45058 -19.49570  6096.55  2451.82 2.21 2.05 -41.5 -0.486 18.42 19.31 04a61104o0041o
61104.027489 -20.295  4.574   -28  127 o  0   1.00  53.45058 -19.49570  6039.85  2376.33 2.35 2.11 -18.4 -0.466 17.06 17.66 04a61104o0062o
61104.048274 -20.149  2.582   -32   82 o  0   0.96  53.45058 -19.49570  6019.79  2493.03 2.40 2.27 -48.6 -0.420 17.55 18.09 04a61104o0107o
61105.226414 -21.116  1.375   -13   18 o  0   1.26  53.45058 -19.49570  5976.45  2440.26 2.71 2.27  47.0 -0.417 19.00 19.71 01a61105o0033o
61105.230069  22.422  3.481     4   14 o  0   2.01  53.45058 -19.49570  5994.39  2478.46 2.76 2.37  44.5 -0.411 19.09 20.01 01a61105o0041o
61105.235573  22.407  3.808     4   15 o  0   1.29  53.45058 -19.49570  5933.44  2400.69 2.89 2.46  42.7 -0.391 19.11 20.16 01a61105o0053o
61105.247486 -20.234  0.489   -29   14 o  0   1.10  53.45058 -19.49570  5907.31  2517.54 2.68 2.24  47.9 -0.410 19.20 20.18 01a61105o0079o
61107.226694 -19.858  0.729   -41   30 o  0   1.26  53.45058 -19.49570  8992.56  4440.67 2.94 2.67 -64.3 -0.405 18.49 19.59 02a61107o0029o
61107.229897  22.384  7.000     4   28 o  0   0.91  53.45058 -19.49570  8973.16  4402.08 3.09 2.79 -63.6 -0.395 18.59 19.95 02a61107o0036o
61107.241865  20.817  1.268    17   22 o  0   1.44  53.45058 -19.49570  9034.61  4480.29 3.08 2.79 -63.1 -0.399 18.75 20.19 02a61107o0062o
61107.249267 -20.668  1.220   -20   24 o  0   1.02  53.45058 -19.49570  9055.59  4365.12 3.06 2.83 -66.7 -0.395 18.72 20.18 02a61107o0078o
61108.231166 -19.930  0.493   -39   19 c  0   1.28  53.45058 -19.49570   718.95   391.18 2.74 2.34 -65.4 -0.419 18.87 20.39 02a61108o0040c
61108.234813 -22.248  3.875    -5   18 c  0   1.02  53.45058 -19.49570   700.28   351.35 2.81 2.43 -66.6 -0.412 19.01 20.62 02a61108o0048c
61108.240308 -21.190  1.397   -12   17 c  0   1.14  53.45058 -19.49570   760.00   430.86 2.82 2.40 -66.1 -0.410 19.05 20.74 02a61108o0060c
61108.250331 -21.022  1.301   -14   18 c  0   1.00  53.45058 -19.49570   776.65   313.45 2.85 2.35 -64.7 -0.413 19.01 20.69 02a61108o0082c
61108.773079  20.885  0.940    16   15 o  0   1.02  53.45058 -19.49570  8488.46    56.09 2.72 2.48 -57.0 -0.404 19.24 20.77 03a61109o0078o
61108.786910  21.072  1.053    14   14 o  0   1.13  53.45058 -19.49570  8408.05    92.01 2.61 2.36 -51.0 -0.408 19.26 20.78 03a61109o0108o
61108.796558  19.826  0.880    43   38 o  0   0.94  53.45058 -19.49570  9703.09 10266.14 2.99 2.32 -51.2 -0.411 19.17 20.65 03a61109o0129o
61108.799387 -21.730  2.000    -7   15 o  0   1.80  53.45058 -19.49570  9721.67 10306.12 3.30 2.73 -52.5 -0.453 19.11 20.62 03a61109o0135o
61108.804986  19.899  0.631    40   25 o  0   0.96  53.45058 -19.49570  9663.98 10223.44 3.37 2.81 -54.5 -0.449 19.02 20.59 03a61109o0147o
61108.825116 -20.856  1.421   -16   24 o  0   1.21  53.45058 -19.49570  9640.92 10335.82 3.21 2.65 -53.7 -0.464 19.03 20.43 03a61109o0191o
61110.016869 -25.429 85.000    -0   21 c  0   0.85  53.45058 -19.49570  3727.86  9875.18 3.18 2.07 -76.0 -0.374 18.97 20.75 04a61110o0050c
61110.019623 -22.921  8.300    -2   20 c  0   0.78  53.45058 -19.49570  3746.93  9914.79 3.16 2.04 -75.5 -0.389 19.02 20.75 04a61110o0056c
61110.033450  21.308  1.909    11   21 c  0   1.01  53.45058 -19.49570  3687.98  9838.14 3.15 2.07 -75.0 -0.365 19.00 20.76 04a61110o0086c
61110.040323 -21.312  1.705   -11   18 c  0   1.03  53.45058 -19.49570  3667.27  9956.53 3.17 2.03 -77.4 -0.370 18.96 20.76 04a61110o0101c
61111.758255  19.658  5.551    50  276 o  0   0.88  53.45058 -19.49570  8055.89  4340.23 2.61 2.33 -58.7 -0.399 17.34 19.17 03a61112o0052o
