###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61088.906819  20.904  0.611    16   10 c  0   1.06 116.30992 -71.40390  7258.80  5445.63 2.38 2.09 -61.3 -0.410 19.70 21.65 03a61089o0226c
61088.912287  20.845  0.588    17   10 c  0   1.34 116.30992 -71.40390  7206.32  5362.93 2.38 2.10 -60.6 -0.408 19.62 21.61 03a61089o0238c
61088.922478  22.548  4.308     4   15 c  0   0.84 116.30992 -71.40390  7186.18  5477.00 2.42 2.10 -56.9 -0.402 18.81 20.74 03a61089o0260c
61090.138494  21.557  2.595     9   22 o  0   0.63 116.30992 -71.40390  4533.50  9097.77 2.58 2.01 -63.4 -0.454 19.07 20.70 04a61090o0272o
61090.141246  20.195  0.818    30   25 o  0   0.64 116.30992 -71.40390  4550.96  9136.22 2.72 2.03 -63.6 -0.446 19.05 20.72 04a61090o0278o
61090.147668  22.895  7.818     2   20 o  0   1.02 116.30992 -71.40390  4499.24  9058.45 2.56 2.01 -62.7 -0.444 19.07 20.67 04a61090o0292o
61090.157385  20.996  1.533    14   22 o  0   1.28 116.30992 -71.40390  4480.62  9175.86 2.65 2.04 -65.5 -0.439 19.02 20.62 04a61090o0313o
61091.158360  20.521  1.135    22   26 o  0   0.73 116.30992 -71.40390  4536.49  9097.57 2.70 2.05 -69.1 -0.439 19.07 20.73 04a61091o0135o
61091.166310 -20.470  1.020   -24   24 o  0   1.19 116.30992 -71.40390  4556.30  9137.43 2.47 1.96 -65.6 -0.459 19.04 20.62 04a61091o0152o
61091.169073  23.006 10.100     2   23 o  0   0.72 116.30992 -71.40390  4504.56  9060.02 2.50 1.94 -67.3 -0.454 19.04 20.58 04a61091o0158o
61091.181293  20.263  0.755    28   22 o  0   0.92 116.30992 -71.40390  4488.56  9177.26 2.36 1.93 -62.0 -0.440 19.09 20.57 04a61091o0184o
61091.888019  20.512  0.479    23   11 c  0   0.88 116.30992 -71.40390  7924.39  1599.84 2.38 2.10 -51.3 -0.411 19.74 21.82 03a61092o0222c
61091.891216  21.398  0.882    10    9 c  0   1.23 116.30992 -71.40390  7944.75  1641.45 2.32 2.06 -54.1 -0.411 19.75 21.82 03a61092o0229c
61091.896721  22.349  2.419     4   10 c  0   0.91 116.30992 -71.40390  7886.65  1557.20 2.33 2.09 -53.0 -0.409 19.73 21.83 03a61092o0241c
61091.906309  22.475  2.500     4    9 c  0   1.13 116.30992 -71.40390  7860.94  1671.04 2.32 2.06 -56.4 -0.412 19.73 21.77 03a61092o0262c
61093.143795 -19.973  0.432   -37   16 o  0   0.95 116.30992 -71.40390  7868.92  1465.81 2.36 2.20 -21.1 -0.421 19.04 20.61 04a61093o0282o
61093.146562  21.272  1.816    11   20 o  0   0.97 116.30992 -71.40390  7890.95  1506.39 2.39 2.18  85.8 -0.439 19.02 20.60 04a61093o0288o
61093.151673  21.842  2.516     7   17 o  0   1.54 116.30992 -71.40390  7825.39  1423.39 2.31 2.17 -30.2 -0.435 19.08 20.60 04a61093o0299o
61093.161482  21.861  3.519     6   23 o  0   0.73 116.30992 -71.40390  7806.58  1539.34 2.49 2.21  78.0 -0.435 19.01 20.58 04a61093o0320o
