###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61104.830841  21.802  3.854     7   27 o  0   1.42  62.02971  -8.82700  6737.29  2247.51 2.49 2.24 -57.7 -0.420 18.53 19.19 03a61105o0197o
61106.255993  22.623  4.560     3   15 o  0   1.69  62.02971  -8.82700   646.38  5805.22 2.53 2.34  65.7 -0.421 19.40 20.55 01a61106o0092o
61106.259191  23.160  8.231     2   16 o  0   1.35  62.02971  -8.82700   665.36  5843.76 2.72 2.58  76.0 -0.415 19.31 20.56 01a61106o0099o
61106.264247  19.948  0.381    38   14 o  0   2.23  62.02971  -8.82700   604.16  5765.94 2.67 2.52  87.9 -0.413 19.29 20.54 01a61106o0110o
61106.279040  22.213  3.176     5   15 o  0   1.68  62.02971  -8.82700   573.00  5883.19 2.61 2.45  61.9 -0.406 19.30 20.47 01a61106o0142o
61107.032117  19.472  0.434    59   26 o  0   1.80  62.02971  -8.82700   678.81  5843.25 2.67 2.32  77.4 -0.367 18.72 20.10 04a61107o0022o
61108.231627  20.873  0.988    16   16 c  0   1.93  62.02971  -8.82700  1463.58   756.97 2.71 2.39 -70.7 -0.420 18.98 20.54 02a61108o0041c
61108.235749  21.316  1.230    11   13 c  0   1.83  62.02971  -8.82700  1443.13   717.16 2.72 2.44 -69.5 -0.413 19.10 20.91 02a61108o0050c
61108.241217  21.549  1.860     9   16 c  0   1.32  62.02971  -8.82700  1501.72   796.84 2.68 2.36 -68.5 -0.429 19.19 20.97 02a61108o0062c
61108.251715  23.242  8.500     2   16 c  0   1.13  62.02971  -8.82700  1520.72   679.31 2.74 2.43 -65.5 -0.424 19.16 20.97 02a61108o0085c
