###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61091.894434 -22.299  2.182    -4   10 c  0   1.08 112.03342 -62.35803  2925.33  4184.11 2.30 2.13 -61.4 -0.406 19.78 21.92 03a61092o0236c
61091.897623 -22.349  2.394    -4   10 c  0   1.01 112.03342 -62.35803  2944.29  4222.94 2.25 2.07 -59.0 -0.410 19.79 21.90 03a61092o0243c
61091.903091  20.673  0.601    20   12 c  0   0.97 112.03342 -62.35803  2888.26  4145.86 2.26 2.08 -59.2 -0.409 19.78 21.87 03a61092o0255c
61091.913238 -22.496  3.071    -4   11 c  0   0.82 112.03342 -62.35803  2869.25  4261.57 2.27 2.11 -59.0 -0.406 19.75 21.83 03a61092o0277c
61093.148407  22.346  4.348     4   18 o  0   0.93 112.03342 -62.35803  2950.54  4200.76 2.21 2.11 -75.0 -0.429 19.10 20.70 04a61093o0292o
61093.151219  22.442  5.909     4   23 o  0   0.67 112.03342 -62.35803  2969.48  4239.02 2.20 2.08 -79.6 -0.415 19.11 20.72 04a61093o0298o
61093.156801  21.464  1.526     9   14 o  0   1.31 112.03342 -62.35803  2911.60  4164.02 2.14 2.03 -88.7 -0.415 19.16 20.71 04a61093o0310o
61093.166628 -21.034  1.368   -14   19 o  0   0.87 112.03342 -62.35803  2894.53  4281.06 2.13 1.98 -86.0 -0.415 19.15 20.73 04a61093o0331o
61094.133688  20.016  0.565    36   20 o  0   1.49 112.03342 -62.35803  7326.05  7701.09 2.25 1.98 -58.2 -0.453 19.13 20.74 04a61094o0268o
61094.136625 -20.414  0.984   -25   24 o  0   0.72 112.03342 -62.35803  7344.13  7740.08 2.10 1.91 -59.1 -0.497 19.12 20.71 04a61094o0274o
61094.141713  20.723  1.217    19   23 o  0   1.02 112.03342 -62.35803  7288.52  7660.44 2.14 1.95 -52.1 -0.509 19.08 20.68 04a61094o0285o
61094.153402 -22.235  6.048    -5   28 o  0   0.60 112.03342 -62.35803  7272.77  7776.40 2.19 1.94 -70.6 -0.554 19.00 20.67 04a61094o0310o
61096.131638 -20.579  1.147   -21   24 o  0   0.67 112.03342 -62.35803  4425.67  5716.32 2.32 2.05 -60.0 -0.437 18.91 20.34 04a61096o0268o
61096.134909  24.131 31.000     1   25 o  0   1.03 112.03342 -62.35803  4447.21  5755.81 2.25 2.01 -60.3 -0.448 18.94 20.34 04a61096o0275o
61096.141077 -21.175  1.646   -12   20 o  0   1.36 112.03342 -62.35803  4388.97  5678.64 2.20 2.00 -67.3 -0.449 18.96 20.40 04a61096o0288o
61096.153349  21.976  3.909     6   23 o  0   1.27 112.03342 -62.35803  4370.99  5795.13 2.19 1.95 -70.1 -0.445 19.01 20.47 04a61096o0314o
61097.133234 -20.884  1.518   -16   24 o  0   0.81 112.03342 -62.35803  4428.25  5717.65 2.39 2.08 -71.9 -0.424 18.78 20.08 04a61097o0160o
61097.136028  23.026 11.500     2   26 o  0   0.94 112.03342 -62.35803  4447.26  5756.25 2.30 2.08 -72.5 -0.424 18.79 20.09 04a61097o0166o
61097.141536 -22.813  9.143    -3   25 o  0   1.46 112.03342 -62.35803  4391.01  5679.18 2.33 2.10 -74.7 -0.429 18.75 20.10 04a61097o0178o
61097.151879  20.272  0.949    28   27 o  0   0.90 112.03342 -62.35803  4371.46  5795.08 2.26 2.03 -72.0 -0.429 18.80 20.09 04a61097o0200o
61097.858386  19.676  0.439    49   22 o  0   1.52 112.03342 -62.35803  9894.92 10004.12 2.97 2.19 -47.6 -0.471 19.21 20.36 03a61098o0181o
61097.861106 -24.890 65.500    -0   26 o  0   1.15 112.03342 -62.35803  9912.07 10045.40 2.96 2.23 -50.0 -0.473 19.18 20.37 03a61098o0187o
61097.866593 -20.362  0.837   -26   22 o  0   1.11 112.03342 -62.35803  9862.25  9960.68 2.85 2.06 -46.4 -0.476 19.27 20.36 03a61098o0199o
61097.875120  20.659  1.243    20   25 o  0   2.09 112.03342 -62.35803  1141.96  9640.56 2.64 2.33 -46.6 -0.440 19.22 20.37 03a61098o0217o
61097.876943 -20.934  1.776   -15   27 o  0   0.87 112.03342 -62.35803  9845.95 10078.50 2.98 2.26 -47.4 -0.466 19.17 20.35 03a61098o0221o
61097.878309  20.544  1.024    22   22 o  0   1.06 112.03342 -62.35803  1159.11  9680.08 2.65 2.32 -49.2 -0.445 19.18 20.36 03a61098o0224o
61097.883793 -23.023  8.286    -2   19 o  0   1.27 112.03342 -62.35803  1107.74  9603.61 2.47 2.23 -41.6 -0.451 19.26 20.34 03a61098o0236o
61097.894073  20.697  0.948    19   18 o  0   1.86 112.03342 -62.35803  1086.17  9720.98 2.52 2.23 -45.3 -0.455 19.21 20.32 03a61098o0258o
61099.112472  22.450 12.077     4   46 o  0   0.72 112.03342 -62.35803 10094.22  9844.85 2.55 2.32  20.5 -0.475 18.62 19.73 04a61099o0233o
61099.115359 -20.172  1.461   -31   45 o  0   0.97 112.03342 -62.35803 10112.93  9885.71 2.40 2.32  81.6 -0.521 18.61 19.69 04a61099o0239o
61099.122366 -20.174  1.587   -31   49 o  0   0.81 112.03342 -62.35803 10058.00  9802.90 2.33 2.25 -83.3 -0.507 18.66 19.67 04a61099o0254o
61099.128321 -25.545 154.000    -0   34 o  0   0.78 112.03342 -62.35803  1312.63  9718.56 2.85 1.98 -73.1 -0.395 18.58 19.69 04a61099o0267o
61099.131204 -21.812  3.645    -7   25 o  0   1.05 112.03342 -62.35803  1329.67  9756.73 2.89 1.98 -75.0 -0.404 18.65 19.68 04a61099o0273o
61099.133991  20.098  1.711    33   57 o  0   1.33 112.03342 -62.35803 10045.67  9920.98 1.84 1.79 -32.3 -0.693 18.55 19.62 04a61099o0279o
61099.136324 -20.615  1.490   -21   31 o  0   0.89 112.03342 -62.35803  1278.24  9681.70 2.84 1.95 -74.3 -0.395 18.61 19.65 04a61099o0284o
61099.146039 -22.305  7.667    -4   33 o  0   0.69 112.03342 -62.35803  1257.78  9800.15 2.74 1.96 -71.4 -0.401 18.62 19.67 04a61099o0305o
