name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2008fr,17.954749999999997,14.640833333333333,0.039399,HST,kpc,22.904858861588618,0.08747070565173312,3.126824163680905,0.2519078896397197,24.1426175102586
