name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2011hk,34.69079166666666,-6.641688888888888,0.017326,HST,kpc,21.684653899211998,0.08021998307556141,9.646877165296306,0.7127627498656415,24.14562077081715
