name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
LSQ13dcy,73.81841666666666,-20.0015,0.079911,HST,kpc,24.17933325989407,0.14463146901748855,0.9694407186824194,0.12913968849334195,24.145636402672086
