name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
CSP14aaq,93.45016666666666,-67.92083333333333,0.036521,HST,kpc,21.278009243963865,0.021020003864068777,14.045912918058592,0.27193082676812574,24.146884172831083
