name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2007fs,330.41849999999994,-21.508219444444446,0.017281,HST,kpc,,0.13774493716972877,-4.40851584122589,0.5592985984074208,24.14469053604753
