I_Euclid Euclid_VIS_vis.dat 11.166081404045574 Euclid VIS I-band
Y_Euclid Euclid_NISP_Y.dat 11.528824848728423 Euclid NISP Ks-band
J_Euclid Euclid_NISP_J.dat 11.731547641899548 Euclid NISP J-band
H_Euclid Euclid_NISP_H.dat 11.956583886443003 Euclid NISP H-band
