name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
PTF12iiq,42.53233333333333,-0.26511111111111113,0.029754,HST,kpc,24.756054747399485,0.5987221445789417,0.5699362662635846,0.3142876346162418,24.145620479749102
