name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2006lu,138.82345833333332,-25.600080555555557,0.053268,HST,kpc,24.698048723746943,0.3375390003373833,0.601126822494338,0.18688125702313446,24.145463990688075
