name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2021aess,53.450583,-19.4957,0.007,HST,kpc,18.316378397904728,0.008792722180938656,214.289132105634,1.7353983377749145,24.143878762674053
