name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2010ae,108.97770833333331,-57.343580555555555,0.003669,HST,kpc,16.364200538261088,0.002931126131022785,1294.1117941450343,3.493670819541571,24.14413002639405
