name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2006cm,320.07275,-1.6840805555555556,0.01637,HST,kpc,21.077272890614182,0.03682881953199489,16.86053263663679,0.5719193216241111,24.144451116083676
