name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2008ff,303.49982916666664,-44.35216944444445,0.01923,HST,kpc,23.856507390810926,0.388054927003049,1.305034386781859,0.46643468411548444,24.145562278795257
