name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2017hgz,327.0838333333333,-34.95288888888889,0.016161,HST,kpc,18.547415230648372,0.005660744172745055,173.3081968466204,0.903583541830043,24.144462990016418
