name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
ASASSN-15aj,163.22191666666666,-32.92635,0.011142,HST,kpc,20.151995101936706,0.029253855369127734,39.61044249962972,1.0672557025483516,24.146519337086165
