name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2002jg,334.86999999999995,29.384580555555555,0.015207,HST,kpc,20.021393277517763,0.019954450300062848,44.67885247563599,0.8211404734242311,24.146648303113093
