name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2009al,162.8419583333333,8.578527777777778,0.022105,HST,kpc,23.61865127394087,0.28081968188342277,1.6221829735307904,0.41956868029937594,24.143900870751107
