name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2007fb,359.21820833333334,5.508830555555556,0.018062,HST,kpc,21.74163916828005,0.06294092913819599,9.144219728804444,0.5300971667450189,24.144505801495693
