Supernova,ra_deg,dec_deg,survey,local_fits,fits_path,live_checked,live_available,live_message
CSP14aal,149.4129583333333,12.554916666666667,LegacySurvey,True,outputs/images/CSP14aal/LegacySurvey/LegacySurvey_r.fits,False,,
CSP14aal,149.4129583333333,12.554916666666667,DES,False,,True,False,empty
CSP14aal,149.4129583333333,12.554916666666667,PanSTARRS,True,outputs/images/CSP14aal/PanSTARRS/PanSTARRS_r.fits,False,,
CSP14aal,149.4129583333333,12.554916666666667,SkyMapper,True,outputs/images/CSP14aal/SkyMapper/SkyMapper_r.fits,False,,
CSP14aaq,93.45016666666666,-67.92083333333333,LegacySurvey,True,outputs/images/CSP14aaq/LegacySurvey/LegacySurvey_r.fits,False,,
CSP14aaq,93.45016666666666,-67.92083333333333,DES,False,,True,False,empty
CSP14aaq,93.45016666666666,-67.92083333333333,PanSTARRS,False,,True,False,empty
CSP14aaq,93.45016666666666,-67.92083333333333,SkyMapper,True,outputs/images/CSP14aaq/SkyMapper/SkyMapper_r.fits,False,,
CSP14aar,87.09787499999999,-66.79158333333334,LegacySurvey,True,outputs/images/CSP14aar/LegacySurvey/LegacySurvey_r.fits,False,,
CSP14aar,87.09787499999999,-66.79158333333334,DES,False,,True,False,empty
CSP14aar,87.09787499999999,-66.79158333333334,PanSTARRS,False,,True,False,empty
CSP14aar,87.09787499999999,-66.79158333333334,SkyMapper,True,outputs/images/CSP14aar/SkyMapper/SkyMapper_r.fits,False,,
SN2014bz,209.01745833333334,-43.586083333333335,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2014bz,209.01745833333334,-43.586083333333335,DES,False,,True,False,empty
SN2014bz,209.01745833333334,-43.586083333333335,PanSTARRS,False,,True,False,empty
SN2014bz,209.01745833333334,-43.586083333333335,SkyMapper,True,outputs/images/SN2014bz/SkyMapper/SkyMapper_r.fits,False,,
CSP14acl,15.27933333333333,-10.311083333333334,LegacySurvey,True,outputs/images/CSP14acl/LegacySurvey/LegacySurvey_r.fits,False,,
CSP14acl,15.27933333333333,-10.311083333333334,DES,False,,True,False,empty
CSP14acl,15.27933333333333,-10.311083333333334,PanSTARRS,True,outputs/images/CSP14acl/PanSTARRS/PanSTARRS_r.fits,False,,
CSP14acl,15.27933333333333,-10.311083333333334,SkyMapper,True,outputs/images/CSP14acl/SkyMapper/SkyMapper_r.fits,False,,
CSS121006:232854+085452,352.227,8.914333333333333,LegacySurvey,True,outputs/images/CSS121006:232854+085452/LegacySurvey/LegacySurvey_r.fits,False,,
CSS121006:232854+085452,352.227,8.914333333333333,DES,False,,True,False,empty
CSS121006:232854+085452,352.227,8.914333333333333,PanSTARRS,True,outputs/images/CSS121006:232854+085452/PanSTARRS/PanSTARRS_r.fits,False,,
CSS121006:232854+085452,352.227,8.914333333333333,SkyMapper,True,outputs/images/CSS121006:232854+085452/SkyMapper/SkyMapper_r.fits,False,,
CSS121114:090202+101800,135.50975,10.300027777777778,LegacySurvey,True,outputs/images/CSS121114:090202+101800/LegacySurvey/LegacySurvey_r.fits,False,,
CSS121114:090202+101800,135.50975,10.300027777777778,DES,False,,True,False,empty
CSS121114:090202+101800,135.50975,10.300027777777778,PanSTARRS,True,outputs/images/CSS121114:090202+101800/PanSTARRS/PanSTARRS_r.fits,False,,
CSS121114:090202+101800,135.50975,10.300027777777778,SkyMapper,True,outputs/images/CSS121114:090202+101800/SkyMapper/SkyMapper_r.fits,False,,
CSS130317:082848+293031,127.1990833333333,29.508555555555557,LegacySurvey,True,outputs/images/CSS130317:082848+293031/LegacySurvey/LegacySurvey_r.fits,False,,
CSS130317:082848+293031,127.1990833333333,29.508555555555557,DES,False,,True,False,empty
CSS130317:082848+293031,127.1990833333333,29.508555555555557,PanSTARRS,True,outputs/images/CSS130317:082848+293031/PanSTARRS/PanSTARRS_r.fits,False,,
CSS130317:082848+293031,127.1990833333333,29.508555555555557,SkyMapper,False,,True,False,empty
SN2020xyw,112.03341666666665,-62.35803055555556,LegacySurvey,True,outputs/images/SN2020xyw/LegacySurvey/LegacySurvey_r.fits,False,,
SN2020xyw,112.03341666666665,-62.35803055555556,DES,False,,True,False,empty
SN2020xyw,112.03341666666665,-62.35803055555556,PanSTARRS,False,,True,False,empty
SN2020xyw,112.03341666666665,-62.35803055555556,SkyMapper,True,outputs/images/SN2020xyw/SkyMapper/SkyMapper_r.fits,False,,
SN2003ic,10.459291666666665,-9.305280555555557,LegacySurvey,True,outputs/images/SN2003ic/LegacySurvey/LegacySurvey_r.fits,False,,
SN2003ic,10.459291666666665,-9.305280555555557,DES,False,,True,False,empty
SN2003ic,10.459291666666665,-9.305280555555557,PanSTARRS,True,outputs/images/SN2003ic/PanSTARRS/PanSTARRS_r.fits,False,,
SN2003ic,10.459291666666665,-9.305280555555557,SkyMapper,True,outputs/images/SN2003ic/SkyMapper/SkyMapper_r.fits,False,,
SN2000ey,349.85499999999996,5.905861111111111,LegacySurvey,True,outputs/images/SN2000ey/LegacySurvey/LegacySurvey_r.fits,False,,
SN2000ey,349.85499999999996,5.905861111111111,DES,False,,True,False,empty
SN2000ey,349.85499999999996,5.905861111111111,PanSTARRS,True,outputs/images/SN2000ey/PanSTARRS/PanSTARRS_r.fits,False,,
SN2000ey,349.85499999999996,5.905861111111111,SkyMapper,True,outputs/images/SN2000ey/SkyMapper/SkyMapper_r.fits,False,,
SN2005dm,34.66354166666666,-6.9030000000000005,LegacySurvey,True,outputs/images/SN2005dm/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005dm,34.66354166666666,-6.9030000000000005,DES,True,outputs/images/SN2005dm/DES/DES_r.fits,False,,
SN2005dm,34.66354166666666,-6.9030000000000005,PanSTARRS,False,,True,True,ok
SN2005dm,34.66354166666666,-6.9030000000000005,SkyMapper,True,outputs/images/SN2005dm/SkyMapper/SkyMapper_r.fits,False,,
SN2020ejm,154.07854166666667,-33.56365833333333,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2020ejm,154.07854166666667,-33.56365833333333,DES,False,,True,False,empty
SN2020ejm,154.07854166666667,-33.56365833333333,PanSTARRS,False,,True,False,empty
SN2020ejm,154.07854166666667,-33.56365833333333,SkyMapper,True,outputs/images/SN2020ejm/SkyMapper/SkyMapper_r.fits,False,,
SN2017dps,204.16682916666662,-33.967025,LegacySurvey,True,outputs/images/SN2017dps/LegacySurvey/LegacySurvey_r.fits,False,,
SN2017dps,204.16682916666662,-33.967025,DES,False,,True,False,empty
SN2017dps,204.16682916666662,-33.967025,PanSTARRS,False,,True,False,empty
SN2017dps,204.16682916666662,-33.967025,SkyMapper,True,outputs/images/SN2017dps/SkyMapper/SkyMapper_r.fits,False,,
SN1999ee,334.0416708333333,-36.84436111111111,LegacySurvey,True,outputs/images/SN1999ee/LegacySurvey/LegacySurvey_r.fits,False,,
SN1999ee,334.0416708333333,-36.84436111111111,DES,False,,True,False,empty
SN1999ee,334.0416708333333,-36.84436111111111,PanSTARRS,False,,True,False,empty
SN1999ee,334.0416708333333,-36.84436111111111,SkyMapper,True,outputs/images/SN1999ee/SkyMapper/SkyMapper_r.fits,False,,
KISS13j,182.41541666666666,16.203972222222223,LegacySurvey,True,outputs/images/KISS13j/LegacySurvey/LegacySurvey_r.fits,False,,
KISS13j,182.41541666666666,16.203972222222223,DES,False,,True,False,empty
KISS13j,182.41541666666666,16.203972222222223,PanSTARRS,True,outputs/images/KISS13j/PanSTARRS/PanSTARRS_r.fits,False,,
KISS13j,182.41541666666666,16.203972222222223,SkyMapper,True,outputs/images/KISS13j/SkyMapper/SkyMapper_r.fits,False,,
KISS13l,168.72529166666664,29.584999999999997,LegacySurvey,True,outputs/images/KISS13l/LegacySurvey/LegacySurvey_r.fits,False,,
KISS13l,168.72529166666664,29.584999999999997,DES,False,,True,False,empty
KISS13l,168.72529166666664,29.584999999999997,PanSTARRS,True,outputs/images/KISS13l/PanSTARRS/PanSTARRS_r.fits,False,,
KISS13l,168.72529166666664,29.584999999999997,SkyMapper,False,,True,False,empty
KISS15n,195.13470833333332,27.978055555555553,LegacySurvey,True,outputs/images/KISS15n/LegacySurvey/LegacySurvey_r.fits,False,,
KISS15n,195.13470833333332,27.978055555555553,DES,False,,True,False,empty
KISS15n,195.13470833333332,27.978055555555553,PanSTARRS,True,outputs/images/KISS15n/PanSTARRS/PanSTARRS_r.fits,False,,
KISS15n,195.13470833333332,27.978055555555553,SkyMapper,False,,True,False,empty
LSQ11bk,65.18437499999999,-8.598819444444445,LegacySurvey,True,outputs/images/LSQ11bk/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ11bk,65.18437499999999,-8.598819444444445,DES,False,,True,False,empty
LSQ11bk,65.18437499999999,-8.598819444444445,PanSTARRS,True,outputs/images/LSQ11bk/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ11bk,65.18437499999999,-8.598819444444445,SkyMapper,True,outputs/images/LSQ11bk/SkyMapper/SkyMapper_r.fits,False,,
LSQ11ot,78.95141666666665,6.7776,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
LSQ11ot,78.95141666666665,6.7776,DES,False,,True,False,empty
LSQ11ot,78.95141666666665,6.7776,PanSTARRS,True,outputs/images/LSQ11ot/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ11ot,78.95141666666665,6.7776,SkyMapper,True,outputs/images/LSQ11ot/SkyMapper/SkyMapper_r.fits,False,,
SN2011jq,79.17312083333331,6.491719444444445,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2011jq,79.17312083333331,6.491719444444445,DES,False,,True,False,empty
SN2011jq,79.17312083333331,6.491719444444445,PanSTARRS,True,outputs/images/SN2011jq/PanSTARRS/PanSTARRS_r.fits,False,,
SN2011jq,79.17312083333331,6.491719444444445,SkyMapper,True,outputs/images/SN2011jq/SkyMapper/SkyMapper_r.fits,False,,
LSQ12bld,205.6834583333333,8.092705555555556,LegacySurvey,True,outputs/images/LSQ12bld/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12bld,205.6834583333333,8.092705555555556,DES,False,,True,False,empty
LSQ12bld,205.6834583333333,8.092705555555556,PanSTARRS,True,outputs/images/LSQ12bld/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12bld,205.6834583333333,8.092705555555556,SkyMapper,True,outputs/images/LSQ12bld/SkyMapper/SkyMapper_r.fits,False,,
LSQ12btn,140.3770833333333,-9.691627777777779,LegacySurvey,True,outputs/images/LSQ12btn/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12btn,140.3770833333333,-9.691627777777779,DES,False,,True,False,empty
LSQ12btn,140.3770833333333,-9.691627777777779,PanSTARRS,True,outputs/images/LSQ12btn/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12btn,140.3770833333333,-9.691627777777779,SkyMapper,True,outputs/images/LSQ12btn/SkyMapper/SkyMapper_r.fits,False,,
LSQ12ca,82.76508333333332,-19.7998,LegacySurvey,True,outputs/images/LSQ12ca/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12ca,82.76508333333332,-19.7998,DES,True,outputs/images/LSQ12ca/DES/DES_r.fits,False,,
LSQ12ca,82.76508333333332,-19.7998,PanSTARRS,True,outputs/images/LSQ12ca/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12ca,82.76508333333332,-19.7998,SkyMapper,True,outputs/images/LSQ12ca/SkyMapper/SkyMapper_r.fits,False,,
LSQ12cda,207.50966666666667,9.62975,LegacySurvey,True,outputs/images/LSQ12cda/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12cda,207.50966666666667,9.62975,DES,False,,True,False,empty
LSQ12cda,207.50966666666667,9.62975,PanSTARRS,True,outputs/images/LSQ12cda/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12cda,207.50966666666667,9.62975,SkyMapper,True,outputs/images/LSQ12cda/SkyMapper/SkyMapper_r.fits,False,,
LSQ12cfx,209.92066666666662,-25.380827777777778,LegacySurvey,True,outputs/images/LSQ12cfx/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12cfx,209.92066666666662,-25.380827777777778,DES,False,,True,False,empty
LSQ12cfx,209.92066666666662,-25.380827777777778,PanSTARRS,True,outputs/images/LSQ12cfx/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12cfx,209.92066666666662,-25.380827777777778,SkyMapper,True,outputs/images/LSQ12cfx/SkyMapper/SkyMapper_r.fits,False,,
LSQ12cid,150.98766666666668,-6.243822222222223,LegacySurvey,True,outputs/images/LSQ12cid/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12cid,150.98766666666668,-6.243822222222223,DES,False,,True,False,empty
LSQ12cid,150.98766666666668,-6.243822222222223,PanSTARRS,True,outputs/images/LSQ12cid/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12cid,150.98766666666668,-6.243822222222223,SkyMapper,True,outputs/images/LSQ12cid/SkyMapper/SkyMapper_r.fits,False,,
LSQ12dbr,314.71620833333327,-2.9741944444444446,LegacySurvey,True,outputs/images/LSQ12dbr/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12dbr,314.71620833333327,-2.9741944444444446,DES,False,,True,False,empty
LSQ12dbr,314.71620833333327,-2.9741944444444446,PanSTARRS,True,outputs/images/LSQ12dbr/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12dbr,314.71620833333327,-2.9741944444444446,SkyMapper,True,outputs/images/LSQ12dbr/SkyMapper/SkyMapper_r.fits,False,,
LSQ12fhs,343.0977083333333,-20.614805555555556,LegacySurvey,True,outputs/images/LSQ12fhs/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12fhs,343.0977083333333,-20.614805555555556,DES,False,,True,False,empty
LSQ12fhs,343.0977083333333,-20.614805555555556,PanSTARRS,True,outputs/images/LSQ12fhs/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12fhs,343.0977083333333,-20.614805555555556,SkyMapper,True,outputs/images/LSQ12fhs/SkyMapper/SkyMapper_r.fits,False,,
LSQ12fmx,48.217416666666665,-0.20355555555555557,LegacySurvey,True,outputs/images/LSQ12fmx/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12fmx,48.217416666666665,-0.20355555555555557,DES,False,,True,False,empty
LSQ12fmx,48.217416666666665,-0.20355555555555557,PanSTARRS,True,outputs/images/LSQ12fmx/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12fmx,48.217416666666665,-0.20355555555555557,SkyMapper,False,,True,True,ok
LSQ12fuk,74.56616666666666,-16.29945277777778,LegacySurvey,True,outputs/images/LSQ12fuk/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12fuk,74.56616666666666,-16.29945277777778,DES,False,,True,False,empty
LSQ12fuk,74.56616666666666,-16.29945277777778,PanSTARRS,True,outputs/images/LSQ12fuk/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12fuk,74.56616666666666,-16.29945277777778,SkyMapper,False,,True,True,ok
SN2012he,75.20862083333333,-38.653169444444444,LegacySurvey,True,outputs/images/SN2012he/LegacySurvey/LegacySurvey_r.fits,False,,
SN2012he,75.20862083333333,-38.653169444444444,DES,True,outputs/images/SN2012he/DES/DES_r.fits,False,,
SN2012he,75.20862083333333,-38.653169444444444,PanSTARRS,False,,True,False,empty
SN2012he,75.20862083333333,-38.653169444444444,SkyMapper,False,,True,True,ok
LSQ12fxd,80.57091666666666,-25.596391666666666,LegacySurvey,True,outputs/images/LSQ12fxd/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12fxd,80.57091666666666,-25.596391666666666,DES,True,outputs/images/LSQ12fxd/DES/DES_r.fits,False,,
LSQ12fxd,80.57091666666666,-25.596391666666666,PanSTARRS,True,outputs/images/LSQ12fxd/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12fxd,80.57091666666666,-25.596391666666666,SkyMapper,False,,True,True,ok
LSQ12gln,80.74754166666666,-33.46425555555556,LegacySurvey,True,outputs/images/LSQ12gln/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12gln,80.74754166666666,-33.46425555555556,DES,True,outputs/images/LSQ12gln/DES/DES_r.fits,False,,
LSQ12gln,80.74754166666666,-33.46425555555556,PanSTARRS,False,,True,False,empty
LSQ12gln,80.74754166666666,-33.46425555555556,SkyMapper,False,,True,True,ok
LSQ12gpw,48.242666666666665,-11.711147222222221,LegacySurvey,True,outputs/images/LSQ12gpw/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12gpw,48.242666666666665,-11.711147222222221,DES,True,outputs/images/LSQ12gpw/DES/DES_r.fits,False,,
LSQ12gpw,48.242666666666665,-11.711147222222221,PanSTARRS,True,outputs/images/LSQ12gpw/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12gpw,48.242666666666665,-11.711147222222221,SkyMapper,False,,True,True,ok
LSQ12gxj,43.239083333333326,1.6067361111111111,LegacySurvey,True,outputs/images/LSQ12gxj/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12gxj,43.239083333333326,1.6067361111111111,DES,True,outputs/images/LSQ12gxj/DES/DES_r.fits,False,,
LSQ12gxj,43.239083333333326,1.6067361111111111,PanSTARRS,True,outputs/images/LSQ12gxj/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12gxj,43.239083333333326,1.6067361111111111,SkyMapper,False,,True,True,ok
LSQ12gyc,41.45862499999999,-17.929372222222224,LegacySurvey,True,outputs/images/LSQ12gyc/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12gyc,41.45862499999999,-17.929372222222224,DES,True,outputs/images/LSQ12gyc/DES/DES_r.fits,False,,
LSQ12gyc,41.45862499999999,-17.929372222222224,PanSTARRS,True,outputs/images/LSQ12gyc/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12gyc,41.45862499999999,-17.929372222222224,SkyMapper,False,,True,True,ok
LSQ12hjm,47.61966666666666,-16.493633333333335,LegacySurvey,True,outputs/images/LSQ12hjm/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12hjm,47.61966666666666,-16.493633333333335,DES,True,outputs/images/LSQ12hjm/DES/DES_r.fits,False,,
LSQ12hjm,47.61966666666666,-16.493633333333335,PanSTARRS,True,outputs/images/LSQ12hjm/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12hjm,47.61966666666666,-16.493633333333335,SkyMapper,False,,True,True,ok
LSQ12hnx,38.82420833333333,-30.963744444444444,LegacySurvey,True,outputs/images/LSQ12hnx/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12hnx,38.82420833333333,-30.963744444444444,DES,True,outputs/images/LSQ12hnx/DES/DES_r.fits,False,,
LSQ12hnx,38.82420833333333,-30.963744444444444,PanSTARRS,True,outputs/images/LSQ12hnx/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12hnx,38.82420833333333,-30.963744444444444,SkyMapper,False,,True,True,ok
LSQ12hvj,166.91091666666665,-29.711377777777777,LegacySurvey,True,outputs/images/LSQ12hvj/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12hvj,166.91091666666665,-29.711377777777777,DES,False,,True,False,empty
LSQ12hvj,166.91091666666665,-29.711377777777777,PanSTARRS,True,outputs/images/LSQ12hvj/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12hvj,166.91091666666665,-29.711377777777777,SkyMapper,False,,True,True,ok
LSQ12hxx,49.93429166666665,-27.007133333333332,LegacySurvey,True,outputs/images/LSQ12hxx/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12hxx,49.93429166666665,-27.007133333333332,DES,True,outputs/images/LSQ12hxx/DES/DES_r.fits,False,,
LSQ12hxx,49.93429166666665,-27.007133333333332,PanSTARRS,True,outputs/images/LSQ12hxx/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12hxx,49.93429166666665,-27.007133333333332,SkyMapper,False,,True,True,ok
LSQ12hzj,149.80179166666665,-9.002291666666666,LegacySurvey,True,outputs/images/LSQ12hzj/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12hzj,149.80179166666665,-9.002291666666666,DES,False,,True,False,empty
LSQ12hzj,149.80179166666665,-9.002291666666666,PanSTARRS,True,outputs/images/LSQ12hzj/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12hzj,149.80179166666665,-9.002291666666666,SkyMapper,False,,True,True,ok
LSQ12hzs,60.471708333333325,-26.663930555555552,LegacySurvey,True,outputs/images/LSQ12hzs/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ12hzs,60.471708333333325,-26.663930555555552,DES,True,outputs/images/LSQ12hzs/DES/DES_r.fits,False,,
LSQ12hzs,60.471708333333325,-26.663930555555552,PanSTARRS,True,outputs/images/LSQ12hzs/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ12hzs,60.471708333333325,-26.663930555555552,SkyMapper,False,,True,True,ok
LSQ13cmt,15.674791666666666,-21.873166666666666,LegacySurvey,True,outputs/images/LSQ13cmt/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13cmt,15.674791666666666,-21.873166666666666,DES,True,outputs/images/LSQ13cmt/DES/DES_r.fits,False,,
LSQ13cmt,15.674791666666666,-21.873166666666666,PanSTARRS,True,outputs/images/LSQ13cmt/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13cmt,15.674791666666666,-21.873166666666666,SkyMapper,False,,True,True,ok
LSQ13crf,47.70929166666666,1.4219166666666667,LegacySurvey,True,outputs/images/LSQ13crf/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13crf,47.70929166666666,1.4219166666666667,DES,False,,True,False,empty
LSQ13crf,47.70929166666666,1.4219166666666667,PanSTARRS,True,outputs/images/LSQ13crf/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13crf,47.70929166666666,1.4219166666666667,SkyMapper,False,,True,True,ok
LSQ13cwp,60.96104166666665,-2.654994444444444,LegacySurvey,True,outputs/images/LSQ13cwp/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13cwp,60.96104166666665,-2.654994444444444,DES,False,,True,False,empty
LSQ13cwp,60.96104166666665,-2.654994444444444,PanSTARRS,True,outputs/images/LSQ13cwp/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13cwp,60.96104166666665,-2.654994444444444,SkyMapper,False,,True,True,ok
LSQ13dby,51.67849999999999,-34.634858333333334,LegacySurvey,True,outputs/images/LSQ13dby/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13dby,51.67849999999999,-34.634858333333334,DES,True,outputs/images/LSQ13dby/DES/DES_r.fits,False,,
LSQ13dby,51.67849999999999,-34.634858333333334,PanSTARRS,False,,True,False,empty
LSQ13dby,51.67849999999999,-34.634858333333334,SkyMapper,False,,True,True,ok
LSQ13dcy,73.81841666666666,-20.0015,LegacySurvey,True,outputs/images/LSQ13dcy/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13dcy,73.81841666666666,-20.0015,DES,True,outputs/images/LSQ13dcy/DES/DES_r.fits,False,,
LSQ13dcy,73.81841666666666,-20.0015,PanSTARRS,True,outputs/images/LSQ13dcy/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13dcy,73.81841666666666,-20.0015,SkyMapper,False,,True,True,ok
LSQ13dhj,33.14366666666667,-37.339669444444446,LegacySurvey,True,outputs/images/LSQ13dhj/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13dhj,33.14366666666667,-37.339669444444446,DES,True,outputs/images/LSQ13dhj/DES/DES_r.fits,False,,
LSQ13dhj,33.14366666666667,-37.339669444444446,PanSTARRS,False,,True,False,empty
LSQ13dhj,33.14366666666667,-37.339669444444446,SkyMapper,False,,True,True,ok
LSQ13dkp,47.54154166666666,-36.62914166666667,LegacySurvey,True,outputs/images/LSQ13dkp/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13dkp,47.54154166666666,-36.62914166666667,DES,True,outputs/images/LSQ13dkp/DES/DES_r.fits,False,,
LSQ13dkp,47.54154166666666,-36.62914166666667,PanSTARRS,False,,True,False,empty
LSQ13dkp,47.54154166666666,-36.62914166666667,SkyMapper,False,,True,True,ok
LSQ13dqh,65.52458333333331,-2.890066666666667,LegacySurvey,True,outputs/images/LSQ13dqh/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13dqh,65.52458333333331,-2.890066666666667,DES,False,,True,False,empty
LSQ13dqh,65.52458333333331,-2.890066666666667,PanSTARRS,True,outputs/images/LSQ13dqh/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13dqh,65.52458333333331,-2.890066666666667,SkyMapper,False,,True,True,ok
LSQ13dsm,53.303458333333325,-26.20667222222222,LegacySurvey,True,outputs/images/LSQ13dsm/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13dsm,53.303458333333325,-26.20667222222222,DES,True,outputs/images/LSQ13dsm/DES/DES_r.fits,False,,
LSQ13dsm,53.303458333333325,-26.20667222222222,PanSTARRS,True,outputs/images/LSQ13dsm/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13dsm,53.303458333333325,-26.20667222222222,SkyMapper,False,,True,True,ok
LSQ13lq,206.04504166666663,3.062061111111111,LegacySurvey,True,outputs/images/LSQ13lq/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13lq,206.04504166666663,3.062061111111111,DES,False,,True,False,empty
LSQ13lq,206.04504166666663,3.062061111111111,PanSTARRS,True,outputs/images/LSQ13lq/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13lq,206.04504166666663,3.062061111111111,SkyMapper,False,,True,True,ok
LSQ13pf,207.05979166666665,-11.64405,LegacySurvey,True,outputs/images/LSQ13pf/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13pf,207.05979166666665,-11.64405,DES,False,,True,False,empty
LSQ13pf,207.05979166666665,-11.64405,PanSTARRS,True,outputs/images/LSQ13pf/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13pf,207.05979166666665,-11.64405,SkyMapper,False,,True,True,ok
LSQ13ry,158.2,4.197708333333334,LegacySurvey,True,outputs/images/LSQ13ry/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ13ry,158.2,4.197708333333334,DES,False,,True,False,empty
LSQ13ry,158.2,4.197708333333334,PanSTARRS,True,outputs/images/LSQ13ry/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ13ry,158.2,4.197708333333334,SkyMapper,False,,True,True,ok
LSQ14act,239.93604166666663,-10.444666666666667,LegacySurvey,True,outputs/images/LSQ14act/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14act,239.93604166666663,-10.444666666666667,DES,False,,True,False,empty
LSQ14act,239.93604166666663,-10.444666666666667,PanSTARRS,True,outputs/images/LSQ14act/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14act,239.93604166666663,-10.444666666666667,SkyMapper,False,,True,True,ok
LSQ14aeg,154.90329166666666,19.55563888888889,LegacySurvey,True,outputs/images/LSQ14aeg/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14aeg,154.90329166666666,19.55563888888889,DES,False,,True,False,empty
LSQ14aeg,154.90329166666666,19.55563888888889,PanSTARRS,True,outputs/images/LSQ14aeg/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14aeg,154.90329166666666,19.55563888888889,SkyMapper,False,,True,False,empty
LSQ14age,201.03591666666665,-13.440555555555555,LegacySurvey,True,outputs/images/LSQ14age/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14age,201.03591666666665,-13.440555555555555,DES,False,,True,False,empty
LSQ14age,201.03591666666665,-13.440555555555555,PanSTARRS,True,outputs/images/LSQ14age/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14age,201.03591666666665,-13.440555555555555,SkyMapper,False,,True,True,ok
LSQ14ahc,205.95104166666664,-32.909755555555556,LegacySurvey,True,outputs/images/LSQ14ahc/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14ahc,205.95104166666664,-32.909755555555556,DES,False,,True,False,empty
