name,fits_file,status,message,ra_deg,dec_deg,redshift,rband_survey
ASASSN-14cu,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14cu/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,191.76116666666664,-24.244805555555555,0.024727,PanSTARRS
ASASSN-14db,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14db/SkyMapper/SkyMapper_r.fits,rband_only_ok,,330.5077083333333,-70.04060833333334,0.037378,SkyMapper
ASASSN-14dd,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14dd/SkyMapper/SkyMapper_r.fits,rband_only_ok,,116.30991666666665,-71.40390000000001,0.017842,SkyMapper
ASASSN-14dz,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14dz/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,226.477175,12.745369444444444,0.02232,PanSTARRS
ASASSN-14fa,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14fa/DES/DES_r.fits,rband_only_ok,,43.09608333333333,-31.821666666666665,0.022315,DES
ASASSN-14hr,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14hr/DES/DES_r.fits,rband_only_ok,,27.671958333333333,-14.518436111111113,0.033551,DES
ASASSN-14hu,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14hu/SkyMapper/SkyMapper_r.fits,rband_only_ok,,100.86216666666665,-69.63741666666667,0.021634,SkyMapper
ASASSN-14ig,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14ig/DES/DES_r.fits,rband_only_ok,,19.020624999999995,-61.62130555555556,0.029115,DES
ASASSN-14jc,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14jc/SkyMapper/SkyMapper_r.fits,rband_only_ok,,113.89704166666665,-62.770177777777775,0.011124,SkyMapper
ASASSN-14jg,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14jg/DES/DES_r.fits,rband_only_ok,,353.30791666666664,-60.569861111111116,0.014806,DES
ASASSN-14kq,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14kq/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,356.314625,-29.78365,0.033746,PanSTARRS
ASASSN-14lt,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14lt/DES/DES_r.fits,rband_only_ok,,47.76058333333333,-13.110766666666667,0.031894,DES
ASASSN-14lv,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14lv/DES/DES_r.fits,rband_only_ok,,353.03070833333334,-41.269933333333334,0.049281,DES
ASASSN-14me,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14me/SkyMapper/SkyMapper_r.fits,rband_only_ok,,21.666999999999998,-57.997030555555554,0.017868,SkyMapper
ASASSN-14mf,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14mf/SkyMapper/SkyMapper_r.fits,rband_only_ok,,1.2269166666666667,-32.437397222222216,0.031209,SkyMapper
ASASSN-14mg,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14mg/DES/DES_r.fits,rband_only_ok,,43.492083333333326,-21.648016666666667,0.032295,DES
ASASSN-14mw,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-14mw/SkyMapper/SkyMapper_r.fits,rband_only_ok,,25.354833333333332,-65.61701666666666,0.026782,SkyMapper
ASASSN-15aj,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15aj/SkyMapper/SkyMapper_r.fits,rband_only_ok,,163.22191666666666,-32.92635,0.011142,SkyMapper
ASASSN-15as,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15as/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,144.8189583333333,6.43015,0.028732,PanSTARRS
ASASSN-15ba,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15ba/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,211.22954166666665,8.920702777777777,0.023225,PanSTARRS
ASASSN-15be,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15be/DES/DES_r.fits,rband_only_ok,,43.19329166666666,-34.314588888888885,0.021522,DES
ASASSN-15bm,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15bm/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,226.46491666666665,-5.6269583333333335,0.020711,PanSTARRS
ASASSN-15da,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15da/DES/DES_r.fits,rband_only_ok,,80.96616666666667,-24.70232777777778,0.048994,DES
ASASSN-15db,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15db/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,236.74454166666666,17.884041666666665,0.011,PanSTARRS
ASASSN-15fr,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15fr/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,140.08516666666668,-7.640772222222222,0.033216,PanSTARRS
ASASSN-15go,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15go/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,92.87708333333333,-16.48431111111111,0.019127,PanSTARRS
ASASSN-15hf,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15hf/SkyMapper/SkyMapper_r.fits,rband_only_ok,,157.37816666666663,-35.25977777777778,0.005938,SkyMapper
ASASSN-15hg,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15hg/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,148.4525833333333,9.193827777777779,0.030008,PanSTARRS
ASASSN-15ho,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15ho/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,137.34954166666665,-4.725272222222222,0.041378,PanSTARRS
ASASSN-15hx,/Users/lluisgalbany/Downloads/HST_UV/images/ASASSN-15hx/SkyMapper/SkyMapper_r.fits,rband_only_ok,,205.81954999999996,-31.55598611111111,0.008188,SkyMapper
SN2000dx,/Users/lluisgalbany/Downloads/HST_UV/images/SN2000dx/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,34.611999999999995,5.650561111111111,0.030369,PanSTARRS
SN2023abqf,/Users/lluisgalbany/Downloads/HST_UV/images/SN2023abqf/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,146.58379166666666,3.0712722222222224,0.019932,PanSTARRS
CSP12J,/Users/lluisgalbany/Downloads/HST_UV/images/CSP12J/SkyMapper/SkyMapper_r.fits,rband_only_ok,,91.75662499999997,-69.35475,0.014756,SkyMapper
CSP12N,/Users/lluisgalbany/Downloads/HST_UV/images/CSP12N/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,189.5674583333333,-15.108930555555554,0.097314,PanSTARRS
CSP13Q,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13Q/DES/DES_r.fits,rband_only_ok,,30.58983333333333,-65.73573888888889,0.089079,DES
CSP13V,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13V/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,153.29166666666666,-16.531666666666666,0.055605,PanSTARRS
CSP13aad,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13aad/SkyMapper/SkyMapper_r.fits,rband_only_ok,,26.538916666666662,-67.46669444444444,0.086723,SkyMapper
CSP13aaf,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13aaf/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,148.78424999999996,6.808722222222222,0.077753,PanSTARRS
CSP13aam,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13aam/SkyMapper/SkyMapper_r.fits,rband_only_ok,,78.69791666666666,-66.84141666666666,0.07491,SkyMapper
CSP13aao,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13aao/SkyMapper/SkyMapper_r.fits,rband_only_ok,,89.62658333333331,-63.56063888888889,0.06148,SkyMapper
CSP13aaq,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13aaq/DES/DES_r.fits,rband_only_ok,,64.94670833333333,-63.72278888888889,0.059722,DES
CSP13aay,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13aay/DES/DES_r.fits,rband_only_ok,,51.38962499999999,-53.73861111111111,0.059555,DES
CSP13abl,,rband_only_failed,"DES:phot_failed:[Errno 2] No such file or directory: 'images/CSP13abl/DES/DES_r.fits' | LegacySurvey:phot_failed:tuple index out of range | PanSTARRS:phot_failed:[Errno 2] No such file or directory: 'images/CSP13abl/PanSTARRS/PanSTARRS_r.fits' | SkyMapper:download_failed:400 Client Error: Bad Request for url: https://api.skymapper.nci.org.au/public/siap/dr4/get_image?image=20191003153604-19&format=fits&pos=99.52904166666664,-75.72700277777778&size=0.20280495441938806,0.05",99.52904166666664,-75.72700277777778,0.040023,
CSP13abm,/Users/lluisgalbany/Downloads/HST_UV/images/CSP13abm/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,46.499541666666666,4.543944444444445,0.028157,PanSTARRS
CSP14aal,/Users/lluisgalbany/Downloads/HST_UV/images/CSP14aal/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,149.4129583333333,12.554916666666667,0.077313,PanSTARRS
CSP14aaq,/Users/lluisgalbany/Downloads/HST_UV/images/CSP14aaq/SkyMapper/SkyMapper_r.fits,rband_only_ok,,93.45016666666666,-67.92083333333333,0.036521,SkyMapper
CSP14aar,/Users/lluisgalbany/Downloads/HST_UV/images/CSP14aar/SkyMapper/SkyMapper_r.fits,rband_only_ok,,87.09787499999999,-66.79158333333334,0.041974,SkyMapper
SN2014bz,/Users/lluisgalbany/Downloads/HST_UV/images/SN2014bz/SkyMapper/SkyMapper_r.fits,rband_only_ok,,209.01745833333334,-43.586083333333335,0.022516,SkyMapper
CSP14acl,/Users/lluisgalbany/Downloads/HST_UV/images/CSP14acl/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,15.27933333333333,-10.311083333333334,0.029613,PanSTARRS
CSS121006:232854+085452,/Users/lluisgalbany/Downloads/HST_UV/images/CSS121006:232854+085452/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,352.227,8.914333333333333,0.075645,PanSTARRS
CSS121114:090202+101800,/Users/lluisgalbany/Downloads/HST_UV/images/CSS121114:090202+101800/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,135.50975,10.300027777777778,0.037193,PanSTARRS
CSS130317:082848+293031,/Users/lluisgalbany/Downloads/HST_UV/images/CSS130317:082848+293031/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,127.1990833333333,29.508555555555557,0.078281,PanSTARRS
SN2020xyw,/Users/lluisgalbany/Downloads/HST_UV/images/SN2020xyw/SkyMapper/SkyMapper_r.fits,rband_only_ok,,112.03341666666665,-62.35803055555556,0.010807,SkyMapper
SN2003ic,/Users/lluisgalbany/Downloads/HST_UV/images/SN2003ic/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,10.459291666666665,-9.305280555555557,0.055541,PanSTARRS
SN2000ey,/Users/lluisgalbany/Downloads/HST_UV/images/SN2000ey/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,349.85499999999996,5.905861111111111,0.0205,PanSTARRS
SN2005dm,/Users/lluisgalbany/Downloads/HST_UV/images/SN2005dm/DES/DES_r.fits,rband_only_ok,,34.66354166666666,-6.9030000000000005,0.016847,DES
SN2020ejm,/Users/lluisgalbany/Downloads/HST_UV/images/SN2020ejm/SkyMapper/SkyMapper_r.fits,rband_only_ok,,154.07854166666667,-33.56365833333333,0.009716,SkyMapper
SN2017dps,/Users/lluisgalbany/Downloads/HST_UV/images/SN2017dps/SkyMapper/SkyMapper_r.fits,rband_only_ok,,204.16682916666662,-33.967025,0.012493,SkyMapper
SN1999ee,/Users/lluisgalbany/Downloads/HST_UV/images/SN1999ee/SkyMapper/SkyMapper_r.fits,rband_only_ok,,334.0416708333333,-36.84436111111111,0.011292,SkyMapper
KISS13j,/Users/lluisgalbany/Downloads/HST_UV/images/KISS13j/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,182.41541666666666,16.203972222222223,0.076476,PanSTARRS
KISS13l,/Users/lluisgalbany/Downloads/HST_UV/images/KISS13l/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,168.72529166666664,29.584999999999997,0.13081,PanSTARRS
KISS15n,/Users/lluisgalbany/Downloads/HST_UV/images/KISS15n/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,195.13470833333332,27.978055555555553,0.02346,PanSTARRS
LSQ11bk,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ11bk/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,65.18437499999999,-8.598819444444445,0.040345,PanSTARRS
LSQ11ot,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ11ot/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,78.95141666666665,6.7776,0.027385,PanSTARRS
SN2011jq,/Users/lluisgalbany/Downloads/HST_UV/images/SN2011jq/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,79.17312083333331,6.491719444444445,0.033029,PanSTARRS
LSQ12bld,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12bld/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,205.6834583333333,8.092705555555556,0.083578,PanSTARRS
LSQ12btn,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12btn/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,140.3770833333333,-9.691627777777779,0.054152,PanSTARRS
LSQ12ca,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12ca/DES/DES_r.fits,rband_only_ok,,82.76508333333332,-19.7998,0.098679,DES
LSQ12cda,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12cda/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,207.50966666666667,9.62975,0.137579,PanSTARRS
LSQ12cfx,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12cfx/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,209.92066666666662,-25.380827777777778,0.037941,PanSTARRS
LSQ12cid,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12cid/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,150.98766666666668,-6.243822222222223,0.062722,PanSTARRS
LSQ12dbr,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12dbr/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,314.71620833333327,-2.9741944444444446,0.019654,PanSTARRS
LSQ12fhs,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12fhs/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,343.0977083333333,-20.614805555555556,0.033021,PanSTARRS
LSQ12fmx,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12fmx/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,48.217416666666665,-0.20355555555555557,0.067314,PanSTARRS
LSQ12fuk,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12fuk/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,74.56616666666666,-16.29945277777778,0.02042,PanSTARRS
SN2012he,/Users/lluisgalbany/Downloads/HST_UV/images/SN2012he/DES/DES_r.fits,rband_only_ok,,75.20862083333333,-38.653169444444444,0.055877,DES
LSQ12fxd,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12fxd/DES/DES_r.fits,rband_only_ok,,80.57091666666666,-25.596391666666666,0.031577,DES
LSQ12gln,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12gln/DES/DES_r.fits,rband_only_ok,,80.74754166666666,-33.46425555555556,0.101994,DES
LSQ12gpw,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12gpw/DES/DES_r.fits,rband_only_ok,,48.242666666666665,-11.711147222222221,0.05075,DES
LSQ12gxj,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12gxj/DES/DES_r.fits,rband_only_ok,,43.239083333333326,1.6067361111111111,0.035366,DES
LSQ12gyc,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12gyc/DES/DES_r.fits,rband_only_ok,,41.45862499999999,-17.929372222222224,0.089708,DES
LSQ12hjm,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12hjm/DES/DES_r.fits,rband_only_ok,,47.61966666666666,-16.493633333333335,0.071255,DES
LSQ12hnx,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12hnx/DES/DES_r.fits,rband_only_ok,,38.82420833333333,-30.963744444444444,0.156433,DES
LSQ12hvj,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12hvj/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,166.91091666666665,-29.711377777777777,0.071163,PanSTARRS
LSQ12hxx,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12hxx/DES/DES_r.fits,rband_only_ok,,49.93429166666665,-27.007133333333332,0.06931,DES
LSQ12hzj,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12hzj/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,149.80179166666665,-9.002291666666666,0.033429,PanSTARRS
LSQ12hzs,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ12hzs/DES/DES_r.fits,rband_only_ok,,60.471708333333325,-26.663930555555552,0.072065,DES
LSQ13cmt,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13cmt/DES/DES_r.fits,rband_only_ok,,15.674791666666666,-21.873166666666666,0.056896,DES
LSQ13crf,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13crf/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,47.70929166666666,1.4219166666666667,0.048844,PanSTARRS
LSQ13cwp,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13cwp/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,60.96104166666665,-2.654994444444444,0.066253,PanSTARRS
LSQ13dby,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13dby/DES/DES_r.fits,rband_only_ok,,51.67849999999999,-34.634858333333334,0.1,DES
LSQ13dcy,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13dcy/DES/DES_r.fits,rband_only_ok,,73.81841666666666,-20.0015,0.079911,DES
LSQ13dhj,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13dhj/DES/DES_r.fits,rband_only_ok,,33.14366666666667,-37.339669444444446,0.093442,DES
LSQ13dkp,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13dkp/DES/DES_r.fits,rband_only_ok,,47.54154166666666,-36.62914166666667,0.069111,DES
LSQ13dqh,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13dqh/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,65.52458333333331,-2.890066666666667,0.103938,PanSTARRS
LSQ13dsm,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13dsm/DES/DES_r.fits,rband_only_ok,,53.303458333333325,-26.20667222222222,0.04258,DES
LSQ13lq,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13lq/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,206.04504166666663,3.062061111111111,0.075574,PanSTARRS
LSQ13pf,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13pf/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,207.05979166666665,-11.64405,0.086209,PanSTARRS
LSQ13ry,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ13ry/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,158.2,4.197708333333334,0.029911,PanSTARRS
LSQ14act,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14act/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,239.93604166666663,-10.444666666666667,0.058822,PanSTARRS
LSQ14aeg,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14aeg/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,154.90329166666666,19.55563888888889,0.064615,PanSTARRS
LSQ14age,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14age/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,201.03591666666665,-13.440555555555555,0.080404,PanSTARRS
LSQ14ahc,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14ahc/SkyMapper/SkyMapper_r.fits,rband_only_ok,,205.95104166666664,-32.909755555555556,0.050859,SkyMapper
LSQ14bjj,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14bjj/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,215.20449999999997,-5.250625,0.080975,PanSTARRS
LSQ14fmg,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14fmg/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,334.1920833333333,15.353916666666667,0.065923,PanSTARRS
LSQ14fms,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14fms/DES/DES_r.fits,rband_only_ok,,3.7492499999999995,-51.21098333333334,0.076367,DES
LSQ14foj,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14foj/DES/DES_r.fits,rband_only_ok,,6.644458333333333,-32.80919166666666,0.046111,DES
LSQ14gde,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14gde/DES/DES_r.fits,rband_only_ok,,15.177041666666666,-14.992583333333332,0.055595,DES
LSQ14gfb,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14gfb/DES/DES_r.fits,rband_only_ok,,77.52399999999999,-36.312102777777774,0.053295,DES
LSQ14gfn,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14gfn/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,52.13399999999999,-4.20395,0.121436,PanSTARRS
LSQ14ghv,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14ghv/DES/DES_r.fits,rband_only_ok,,50.93395833333333,-31.584213888888886,0.067037,DES
LSQ14gov,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14gov/DES/DES_r.fits,rband_only_ok,,61.50554166666666,-16.028191666666665,0.089588,DES
LSQ14ie,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14ie/SkyMapper/SkyMapper_r.fits,rband_only_ok,,193.88941666666665,-32.94454722222222,0.089497,SkyMapper
LSQ14ip,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14ip/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,146.08424999999997,4.597933333333333,0.061451,PanSTARRS
LSQ14mc,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14mc/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,135.55604166666666,17.060280555555558,0.056668,PanSTARRS
LSQ14wp,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14wp/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,153.5238333333333,6.67515,0.06962,PanSTARRS
LSQ14xi,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ14xi/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,187.67154166666666,-13.772752777777779,0.05036,PanSTARRS
LSQ15aja,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ15aja/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,255.78712499999997,12.461555555555554,0.070007,PanSTARRS
LSQ15alq,/Users/lluisgalbany/Downloads/HST_UV/images/LSQ15alq/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,197.3273333333333,-25.87228888888889,0.046968,PanSTARRS
SN2008ee,/Users/lluisgalbany/Downloads/HST_UV/images/SN2008ee/DES/DES_r.fits,rband_only_ok,,14.137329166666666,-1.771111111111111,0.013253,DES
SN1995Y,/Users/lluisgalbany/Downloads/HST_UV/images/SN1995Y/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,17.748329166666664,33.14463888888889,0.017501,PanSTARRS
SN2018djd,/Users/lluisgalbany/Downloads/HST_UV/images/SN2018djd/DES/DES_r.fits,rband_only_ok,,33.64095833333333,-0.7657694444444445,0.026401,DES
SN2004fd,/Users/lluisgalbany/Downloads/HST_UV/images/SN2004fd/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,40.813541666666666,32.42378055555555,0.017265,PanSTARRS
SN2012ec,/Users/lluisgalbany/Downloads/HST_UV/images/SN2012ec/DES/DES_r.fits,rband_only_ok,,41.4995,-7.574169444444444,0.00465,DES
SN2008cm,/Users/lluisgalbany/Downloads/HST_UV/images/SN2008cm/SkyMapper/SkyMapper_r.fits,rband_only_ok,,109.16145833333331,-62.31468888888889,0.010608,SkyMapper
SN2016gwl,/Users/lluisgalbany/Downloads/HST_UV/images/SN2016gwl/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,140.86675,-23.16965,0.008985,PanSTARRS
SN2020ftl,/Users/lluisgalbany/Downloads/HST_UV/images/SN2020ftl/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,185.01564166666665,5.342686111111111,0.007349,PanSTARRS
SN1968I,/Users/lluisgalbany/Downloads/HST_UV/images/SN1968I/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,197.20362499999996,-6.778,0.005536,PanSTARRS
SN2018zz,/Users/lluisgalbany/Downloads/HST_UV/images/SN2018zz/SkyMapper/SkyMapper_r.fits,rband_only_ok,,210.91275,-33.978500000000004,0.013935,SkyMapper
SN2017cbv,/Users/lluisgalbany/Downloads/HST_UV/images/SN2017cbv/SkyMapper/SkyMapper_r.fits,rband_only_ok,,218.14341666666664,-44.13409444444444,0.003939,SkyMapper
SN2009Y,/Users/lluisgalbany/Downloads/HST_UV/images/SN2009Y/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,220.5993708333333,-17.246780555555556,0.0102,PanSTARRS
PS1-14xw,/Users/lluisgalbany/Downloads/HST_UV/images/PS1-14xw/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,253.24012499999995,2.393472222222222,0.023947,PanSTARRS
SN2000do,/Users/lluisgalbany/Downloads/HST_UV/images/SN2000do/SkyMapper/SkyMapper_r.fits,rband_only_ok,,287.85912916666666,-50.64013888888889,0.010758,SkyMapper
