name,fits_file,status,message,ra_deg,dec_deg,redshift,rband_survey
SN2018djd,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2e010_drc.fits,ok,,33.641,-0.765769,0.026401,LegacySurvey
SN2004fd,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2f010_drc.fits,ok,,40.8135,32.4238,0.017265,PanSTARRS
SN2012ec,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4x010_drc.fits,ok,,41.4995,-7.57417,0.00465,LegacySurvey
SN2008cm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2i010_drc.fits,ok,,109.161,-62.3147,0.010608,LegacySurvey
SN2016gwl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g74010_drc.fits,ok,,140.867,-23.1697,0.008985,PanSTARRS
SN2020ftl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2l010_drc.fits,ok,,185.016,5.34269,0.007349,LegacySurvey
SN1968I,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g29010_drc.fits,ok,,197.204,-6.778,0.005536,LegacySurvey
SN2018zz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2m010_drc.fits,ok,,210.913,-33.9785,0.013935,LegacySurvey
SN2017cbv,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g97010_drc.fits,ok,,218.143,-44.1341,0.003939,SkyMapper
SN2009Y,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g30010_drc.fits,ok,,220.599,-17.2468,0.0102,LegacySurvey
PS1-14xw,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0n010_drc.fits,ok,,253.24,2.39347,0.023947,LegacySurvey
SN2000do,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2n010_drc.fits,ok,,287.859,-50.6401,0.010758,LegacySurvey
SN1997de,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2o010_drc.fits,ok,,289.587,-60.495,0.012668,LegacySurvey
SN2017hgz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2p010_drc.fits,ok,,327.084,-34.9529,0.016161,LegacySurvey
SN2022wsp,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2q010_drc.fits,ok,,345.015,15.9785,0.007291,LegacySurvey
SN1998dh,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2r010_drc.fits,ok,,348.668,4.53725,0.008884,LegacySurvey
SN2011hb,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3d010_drc.fits,ok,,351.981,8.77936,0.029135,LegacySurvey
OGLE16euo,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2s010_drc.fits,ok,,42.5798,-75.3915,0.058602,LegacySurvey
SN2018hnq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2t010_drc.fits,ok,,96.9109,-54.4567,0.048834,LegacySurvey
PS1-13eao,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0o010_drc.fits,ok,,52.4848,-28.7716,0.037067,LegacySurvey
PS15mb,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3k010_drc.fits,ok,,134.917,15.1868,0.028765,LegacySurvey
PS15mt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2u010_drc.fits,ok,,148.684,23.1981,0.071122,LegacySurvey
PSNJ07250042+2347030,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0s010_drc.fits,ok,,111.252,23.7842,0.018463,LegacySurvey
iPTF14hvh,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0t010_drc.fits,ok,,157.367,22.013,0.054421,LegacySurvey
SN2011hk,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0u010_drc.fits,ok,,34.6908,-6.64169,0.017326,LegacySurvey
PTF11qmo,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g31010_drc.fits,ok,,151.707,-7.68675,0.055339,LegacySurvey
PTF12iiq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0w010_drc.fits,ok,,42.5323,-0.265111,0.029754,LegacySurvey
PTF12jgb,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g2x010_drc.fits,ok,,63.756,-15.3483,0.028229,LegacySurvey
SN1986G,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0x010_drc.fits,ok,,201.402,-43.0317,0.00183,LegacySurvey
SN1991bj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g32010_drc.fits,ok,,55.377,-4.66378,0.01814,LegacySurvey
SN2001da,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0z010_drc.fits,ok,,358.387,8.11739,0.017234,LegacySurvey
SN2001el,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1a010_drc.fits,ok,,56.1274,-44.6399,0.003669,LegacySurvey
SN2002ha,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2g010_drc.fits,ok,,311.827,0.312669,0.013774,LegacySurvey
SN2002jg,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1c010_drc.fits,ok,,334.87,29.3846,0.015207,LegacySurvey
SN2004cs,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g37010_drc.fits,ok,,267.56,14.2832,0.01403,LegacySurvey
SN2004ey,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1e010_drc.fits,ok,,327.283,0.444219,0.015855,LegacySurvey
SN2004gc,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1f010_drc.fits,ok,,80.4581,6.67603,0.031487,PanSTARRS
SN2004gs,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g67010_drc.fits,ok,,129.597,17.6277,0.027573,LegacySurvey
SN2005M,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1p010_drc.fits,ok,,144.385,23.2007,0.024425,LegacySurvey
SN2005ag,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1h010_drc.fits,ok,,224.182,9.32847,0.079358,LegacySurvey
SN2005al,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3j010_drc.fits,ok,,207.501,-30.5762,0.012373,LegacySurvey
SN2005be,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3a010_drc.fits,ok,,224.886,16.6699,0.033838,LegacySurvey
SN2005bs,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3b010_drc.fits,ok,,302.559,-56.6454,0.052189,LegacySurvey
SN2005cf,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1j010_drc.fits,ok,,230.384,-7.41319,0.006687,LegacySurvey
SN2005cf_B,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g43010_drc.fits,outside_fov_nan,coord_out_of_bounds,230.384,-7.41319,0.006685,
SN2005el,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1k010_drc.fits,ok,,77.953,5.19428,0.014818,LegacySurvey
SN2005gj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3c010_drc.fits,ok,,45.2998,-0.553861,0.061661,LegacySurvey
SN2005hj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3e010_drc.fits,ok,,21.7011,-1.238,0.05739,LegacySurvey
SN2005hk,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g46010_drc.fits,ok,,6.96196,-1.19792,0.013015,LegacySurvey
SN2005ir,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3f010_drc.fits,ok,,19.1823,0.794561,0.076199,LegacySurvey
SN2005ke,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1n010_drc.fits,ok,,53.7681,-24.9441,0.004947,LegacySurvey
SN2005ki,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3g010_drc.fits,ok,,160.118,9.20233,0.019606,LegacySurvey
SN2005ku,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3h010_drc.fits,ok,,344.928,-0.0136889,0.04534,LegacySurvey
SN2005lu,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1o010_drc.fits,ok,,39.0155,-17.2639,0.031989,LegacySurvey
SN2005na,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1q010_drc.fits,ok,,105.403,14.1333,0.026356,PanSTARRS
SN2006E,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1y010_drc.fits,ok,,208.369,5.20633,0.002643,LegacySurvey
SN2006bh,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1r010_drc.fits,ok,,340.067,-66.4851,0.010847,LegacySurvey
SN2006br,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g72010_drc.fits,ok,,202.507,13.4158,0.024773,LegacySurvey
SN2006bt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo77010_drc.fits,ok,,239.127,20.046,0.032229,LegacySurvey
SN2006cm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3i010_drc.fits,ok,,320.073,-1.68408,0.01637,LegacySurvey
SN2006mr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4i010_drc.fits,ok,,50.6793,-37.2081,0.005867,LegacySurvey
SN2006ef,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1u010_drc.fits,ok,,31.0813,-8.72839,0.017823,LegacySurvey
SN2006ej,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0v010_drc.fits,ok,,9.74904,-9.01572,0.020501,LegacySurvey
SN2006eq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3j010_drc.fits,ok,,322.155,1.22811,0.049537,LegacySurvey
SN2006fw,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3k010_drc.fits,ok,,26.7931,-0.147,0.083507,LegacySurvey
SN2006gt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3l010_drc.fits,ok,,14.0721,-1.62944,0.044791,LegacySurvey
SN2006hb,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3m010_drc.fits,ok,,75.5053,-21.132,0.015093,LegacySurvey
SN2006hx,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3n010_drc.fits,ok,,18.4888,0.371669,0.045447,LegacySurvey
SN2006is,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3o010_drc.fits,ok,,79.3932,-23.7817,0.031281,LegacySurvey
SN2006lu,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1w010_drc.fits,ok,,138.823,-25.6001,0.053268,PanSTARRS
SN2006ob,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1x010_drc.fits,ok,,27.9505,0.263419,0.059106,LegacySurvey
SN2006os,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo11010_drc.fits,ok,,43.7542,16.0097,0.033221,PanSTARRS
SN2006ot,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo09010_drc.fits,ok,,33.7702,-20.7662,0.053689,LegacySurvey
SN2006py,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3p010_drc.fits,ok,,340.425,-0.136919,0.057823,LegacySurvey
SN2007S,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g78010_drc.fits,ok,,150.13,4.40728,0.013924,LegacySurvey
SN2007ai,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2a010_drc.fits,ok,,243.224,-21.6302,0.031798,LegacySurvey
SN2007al,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3q010_drc.fits,ok,,149.827,-19.4738,0.012204,LegacySurvey
SN2007as,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2b010_drc.fits,ok,,141.9,-80.1776,0.017075,LegacySurvey
SN2007ba,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g77010_drc.fits,ok,,229.178,7.39661,0.038237,LegacySurvey
SN2007bc,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2d010_drc.fits,ok,,169.811,20.809,0.020638,LegacySurvey
SN2007bm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2e010_drc.fits,ok,,171.26,-9.79828,0.00622,LegacySurvey
SN2007ca,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2f010_drc.fits,ok,,202.774,-15.1018,0.014131,LegacySurvey
SN2007cq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3p010_drc.fits,ok,,333.668,5.08025,0.025966,LegacySurvey
SN2007fb,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g55010_drc.fits,ok,,359.218,5.50883,0.018062,LegacySurvey
SN2007fs,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g56010_drc.fits,ok,,330.418,-21.5082,0.017281,LegacySurvey
SN2007hj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo41010_drc.fits,ok,,345.45,15.5865,0.014132,LegacySurvey
SN2007hx,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3r010_drc.fits,ok,,31.6128,-0.899531,0.079109,LegacySurvey
SN2007if,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3s010_drc.fits,ok,,17.714,15.4611,0.075163,LegacySurvey
SN2007jg,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3t010_drc.fits,ok,,52.4617,0.0568333,0.037085,LegacySurvey
SN2007jh,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3u010_drc.fits,ok,,54.0064,1.10339,0.040759,LegacySurvey
SN2007le,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2h010_drc.fits,ok,,354.702,-6.52258,0.006678,LegacySurvey
SN2007mm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3v010_drc.fits,ok,,16.4445,-0.758831,0.06649,LegacySurvey
SN2007ol,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3w010_drc.fits,ok,,24.3487,-0.312,0.056024,LegacySurvey
SN2011iv,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3e010_drc.fits,ok,,54.714,-35.5922,0.006501,LegacySurvey
SN2007on,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4k010_drc.fits,ok,,54.7121,-35.575,0.006501,LegacySurvey
SN2007so,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3x010_drc.fits,ok,,41.9297,13.2541,0.029367,LegacySurvey
SN2007st,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g80010_drc.fits,ok,,27.177,-48.6494,0.021109,LegacySurvey
SNF20080612-003,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3y010_drc.fits,ok,,243.868,19.2266,0.032656,LegacySurvey
SN2008J,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g84010_drc.fits,ok,,38.6008,-10.844,0.016054,LegacySurvey
SN2008O,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4i010_drc.fits,ok,,104.394,-45.8123,0.038937,SkyMapper
SN2008R,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4j010_drc.fits,ok,,45.9737,-11.9943,0.013413,LegacySurvey
SN2008ae,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g59010_drc.fits,ok,,149.013,10.4997,0.030062,LegacySurvey
SN2008ar,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2l010_drc.fits,ok,,186.158,10.8382,0.026085,LegacySurvey
SN2008bc,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g3z010_drc.fits,ok,,144.63,-63.9738,0.014825,SkyMapper
SN2008bd,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4a010_drc.fits,ok,,154.597,-13.1031,0.029861,LegacySurvey
SN2008bq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2m010_drc.fits,ok,,100.26,-38.0386,0.034099,SkyMapper
SN2008bt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g82010_drc.fits,ok,,162.57,-12.1089,0.015431,LegacySurvey
SN2008cc,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4l010_drc.fits,ok,,315.873,-67.1836,0.010487,LegacySurvey
SN2008cf,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4c010_drc.fits,ok,,211.886,-26.5518,0.047234,LegacySurvey
SN2008ff,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1z010_drc.fits,ok,,303.5,-44.3522,0.01923,LegacySurvey
SN2008fl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4e010_drc.fits,ok,,294.187,-37.5513,0.020429,LegacySurvey
SN2008fp,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1m010_drc.fits,ok,,109.136,-29.3255,0.005361,PanSTARRS
SN2008fr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4f010_drc.fits,ok,,17.9547,14.6408,0.039399,LegacySurvey
SN2008fu,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g83010_drc.fits,ok,,45.6187,-24.456,0.052437,LegacySurvey
SN2008ge,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g63010_drc.fits,ok,,62.1028,-47.8965,0.003835,LegacySurvey
SN2008gg,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3r010_drc.fits,ok,,21.346,-18.1724,0.031942,LegacySurvey
SN2008hj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2r010_drc.fits,ok,,1.00796,-11.1687,0.037579,LegacySurvey
SN2008hu,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4g010_drc.fits,ok,,122.311,-18.6536,0.050006,PanSTARRS
SN2008ia,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4h010_drc.fits,ok,,132.646,-61.2779,0.022248,SkyMapper
SN2009D,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo75010_drc.fits,ok,,58.5951,-19.1817,0.025128,LegacySurvey
SN2009I,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2w010_drc.fits,ok,,41.2933,-4.71372,0.02611,LegacySurvey
SN2009J,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4n010_drc.fits,ok,,88.838,-76.9224,0.015755,LegacySurvey
SN2009aa,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g85010_drc.fits,ok,,170.926,-22.2707,0.027255,LegacySurvey
SN2009ab,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2u010_drc.fits,ok,,64.1516,2.76417,0.011134,LegacySurvey
SN2009ag,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4k010_drc.fits,ok,,107.92,-26.6851,0.008625,PanSTARRS
SN2009al,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4l010_drc.fits,ok,,162.842,8.57853,0.022105,LegacySurvey
SN2009ig,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2x010_drc.fits,ok,,39.5484,-1.31253,0.008867,LegacySurvey
SN2009jr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2y010_drc.fits,ok,,306.608,2.90917,0.016527,LegacySurvey
SN2009le,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2z010_drc.fits,ok,,32.3214,-23.4124,0.017868,LegacySurvey
