name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
LSQ12cfx,209.92066666666662,-25.380827777777778,0.037941,HST,kpc,,0.5047232603426478,-0.5353097417456445,0.24884799545505756,24.14635462955472
