name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_zeropoint
SN2018yu,80.63487875,-11.4871825,0.008,HST,kpc,20.579064973757408,0.05241593009243858,26.670469416136168,1.2875664036276093,24.14414162275371
